Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,seqtargets
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.365656, 1, 1, 0, 0, 1, 0
0.730935, 1, 1, 0, 0, 1, 0
1.12499, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.51069, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.90876, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.30685, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.70515, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.06672, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.40791, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.74503, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.1389, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.47624, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.87475, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.25693, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.63909, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.00885, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.3502, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.68766, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.0657, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.41129, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.74843, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.14275, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.48009, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.85405, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.24418, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.58136, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.96732, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.3576, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.7561, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.1422, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.4795, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.813, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.2029, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.5687, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.9059, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.2554, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.6537, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.0601, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.4624, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.8565, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.198, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.5964, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.9864, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.3319, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.7342, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.116, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.518, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.9202, 0.984117, 0.978789, 0, 0, 0.978789, 0
18.3017, 0.984117, 0.978789, 0, 0, 0.978789, 0
18.6755, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.0127, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.3907, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.7768, 0.984117, 0.978789, 0, 0, 0.978789, 0
20.1832, 0.984117, 0.978789, 0, 0, 0.978789, 0
20.5775, 0.984117, 0.978789, 0, 0, 0.978789, 0
20.9145, 0.984117, 0.978789, 0, 0, 0.978789, 0
21.3003, 0.984117, 0.978789, 0, 0, 0.978789, 0
21.6456, 0.984117, 0.978789, 0, 0, 0.978789, 0
22.0235, 0.984117, 0.978789, 0, 0, 0.978789, 0
22.3647, 0.984117, 0.978789, 0, 0, 0.978789, 0
22.7668, 0.984117, 0.978789, 0, 0, 0.978789, 0
23.108, 0.984117, 0.978789, 0, 0, 0.978789, 0
23.4532, 0.984117, 0.978789, 0, 0, 0.978789, 0
23.8389, 0.984117, 0.978789, 0, 0, 0.978789, 0
24.184, 0.984117, 0.978789, 0, 0, 0.978789, 0
24.5901, 0.984117, 0.978789, 0, 0, 0.978789, 0
24.9924, 0.984117, 0.978789, 0, 0, 0.978789, 0
25.3823, 0.984117, 0.978789, 0, 0, 0.978789, 0
25.7236, 0.984117, 0.978789, 0, 0, 0.978789, 0
26.1258, 0.984117, 0.978789, 0, 0, 0.978789, 0
26.4794, 0.984117, 0.978789, 0, 0, 0.978789, 0
26.8371, 0.984117, 0.978789, 0, 0, 0.978789, 0
27.1781, 0.984117, 0.978789, 0, 0, 0.978789, 0
27.5153, 0.984117, 0.978789, 0, 0, 0.978789, 0
27.8567, 0.984117, 0.978789, 0, 0, 0.978789, 0
28.2468, 0.984117, 0.978789, 0, 0, 0.978789, 0
28.6003, 0.984117, 0.978789, 0, 0, 0.978789, 0
28.9861, 0.984117, 0.978789, 0, 0, 0.978789, 0
29.3679, 0.984117, 0.978789, 0, 0, 0.978789, 0
29.7619, 0.984117, 0.978789, 0, 0, 0.978789, 0
30.1682, 0.984117, 0.978789, 0, 0, 0.978789, 0
30.5176, 0.984117, 0.978789, 0, 0, 0.978789, 0
30.8711, 0.984117, 0.978789, 0, 0, 0.978789, 0
31.2124, 0.984117, 0.978789, 0, 0, 0.978789, 0
31.5984, 0.984117, 0.978789, 0, 0, 0.978789, 0
31.9763, 0.984117, 0.978789, 0, 0, 0.978789, 0
32.3703, 0.984117, 0.978789, 0, 0, 0.978789, 0
32.7522, 0.984117, 0.978789, 0, 0, 0.978789, 0
33.0935, 0.984117, 0.978789, 0, 0, 0.978789, 0
33.4674, 0.984117, 0.978789, 0, 0, 0.978789, 0
33.8494, 0.984117, 0.978789, 0, 0, 0.978789, 0
34.1987, 0.984117, 0.978789, 0, 0, 0.978789, 0
34.5399, 0.984117, 0.978789, 0, 0, 0.978789, 0
34.8893, 0.984117, 0.978789, 0, 0, 0.978789, 0
35.2795, 0.984117, 0.978789, 0, 0, 0.978789, 0
