Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.349398, 1, 1, 0, 0, 1, 0
0.714557, 1, 1, 0, 0, 1, 0
1.09652, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.47811, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.84339, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.21682, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.55395, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.91142, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.24839, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.61367, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.00354, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.39755, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.73452, 0.964656, 0.943815, 0, 0, 0.943815, 0
5.13228, 0.964656, 0.943815, 0, 0, 0.943815, 0
5.48138, 0.946127, 0.936146, 0.540703, 0.540703, 0.936146, 0
5.82242, 0.933019, 0.930755, 1.13994, 1.13994, 0.930755, 0
6.1717, 0.918471, 0.916198, 1.67365, 1.67365, 0.913737, 0
6.50868, 0.911181, 0.908073, 2.28022, 2.28022, 0.905117, 0
6.85381, 0.906946, 0.903125, 2.99648, 2.99648, 0.900729, 0
7.23954, 0.901508, 0.897904, 3.59573, 3.59573, 0.896784, 0
7.58447, 0.89645, 0.892708, 4.31897, 4.31897, 0.891693, 0
7.94185, 0.890658, 0.884883, 4.9769, 4.9769, 0.884883, 0
8.32355, 0.881348, 0.873229, 5.51769, 5.51769, 0.871016, 0
8.67688, 0.870033, 0.86375, 6.29989, 6.29989, 0.86375, 0
9.01801, 0.859925, 0.855755, 6.84079, 6.84079, 0.852604, 0
9.35916, 0.842942, 0.838659, 7.49877, 7.49877, 0.836367, 0
9.74478, 0.831058, 0.821432, 8.09797, 8.09797, 0.821432, 0
10.1304, 0.822498, 0.813867, 8.81392, 8.81392, 0.813867, 0
10.4754, 0.817027, 0.807617, 9.4788, 9.4788, 0.807617, 0
10.8328, 0.804635, 0.795299, 10.0782, 10.0782, 0.795299, 0
11.2186, 0.781367, 0.770677, 10.8604, 10.8604, 0.770677, 0
11.5963, 0.768581, 0.760052, 11.4598, 11.4598, 0.758919, 0
11.9698, 0.762773, 0.75293, 12.1175, 12.1175, 0.751927, 0
