Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.361885, 1, 1, 0, 0, 1, 0
0.759464, 1, 1, 0, 0, 1, 0
1.1127, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.49002, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.86376, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.22519, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.57841, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.93992, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.28519, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.65911, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.05725, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.41468, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.76389, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.15795, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.52754, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.90527, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.25885, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.60813, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.00628, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.4, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.76141, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.12277, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.46753, 0.979363, 0.978333, 0.600444, 0.600444, 0.97819, 0
8.85311, 0.978633, 0.977292, 1.33032, 1.33032, 0.977292, 0
9.22282, 0.978573, 0.977083, 1.4604, 1.4604, 0.977083, 0
9.58877, 0.978573, 0.977083, 1.4604, 1.4604, 0.977083, 0
9.93028, 0.978573, 0.977083, 1.4604, 1.4604, 0.977083, 0
10.2878, 0.978546, 0.977057, 2.12592, 2.12592, 0.977057, 0
10.6619, 0.978529, 0.977031, 2.92282, 2.92282, 0.977031, 0
11.0357, 0.978519, 0.977031, 3.65422, 3.65422, 0.977031, 0
11.4295, 0.978519, 0.977031, 4.39324, 4.39324, 0.977031, 0
11.7991, 0.978156, 0.977018, 5.18905, 5.18905, 0.977005, 0
12.1563, 0.976254, 0.976068, 5.97979, 5.97979, 0.971875, 0
12.5135, 0.97194, 0.969505, 6.15867, 6.15867, 0.969505, 0
12.8668, 0.97194, 0.969505, 6.15867, 6.15867, 0.969505, 0
13.2569, 0.97194, 0.969505, 6.15867, 6.15867, 0.969505, 0
13.5941, 0.970869, 0.969505, 6.55673, 6.55673, 0.968503, 0
13.9677, 0.969644, 0.967513, 6.88973, 6.88973, 0.967513, 0
14.3575, 0.969644, 0.967513, 6.88973, 6.88973, 0.967513, 0
14.7272, 0.969644, 0.967513, 6.88973, 6.88973, 0.967513, 0
15.0766, 0.966869, 0.96582, 7.55611, 7.55611, 0.965078, 0
15.442, 0.966673, 0.964753, 7.89786, 7.89786, 0.964674, 0
15.7993, 0.965021, 0.962005, 7.9187, 7.9187, 0.962005, 0
16.181, 0.961812, 0.960911, 8.52815, 8.52815, 0.960625, 0
16.571, 0.957467, 0.955508, 9.30339, 9.30339, 0.954805, 0
16.9488, 0.95495, 0.952695, 10.0344, 10.0344, 0.951576, 0
17.2941, 0.952748, 0.949635, 10.8296, 10.8296, 0.949063, 0
17.6679, 0.944854, 0.941706, 11.4974, 11.4974, 0.941706, 0
18.0255, 0.940933, 0.93763, 12.1716, 12.1716, 0.937253, 0
18.3789, 0.93831, 0.935729, 12.7728, 12.7728, 0.934753, 0
18.7363, 0.927296, 0.924063, 13.504, 13.504, 0.924063, 0
19.0775, 0.878621, 0.875326, 14.3082, 14.3082, 0.87362, 0
19.4432, 0.875652, 0.870065, 14.9014, 14.9014, 0.869909, 0
19.7967, 0.871235, 0.866836, 15.6407, 15.6407, 0.865742, 0
20.1458, 0.85881, 0.857734, 16.3066, 16.3066, 0.850469, 0
20.4829, 0.839465, 0.833555, 16.9727, 16.9727, 0.833555, 0
20.8198, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
21.1812, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
21.5345, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
21.8715, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
22.2248, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
22.5659, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
22.9195, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
23.2893, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
23.671, 0.837746, 0.83181, 17.0377, 17.0377, 0.83181, 0
