Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.36608, 1, 1, 0, 0, 1, 0
0.731568, 1, 1, 0, 0, 1, 0
1.10926, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.48695, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.82396, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.22604, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.60773, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.00577, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.3508, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.74891, 0.93976, 0.936745, 0.716537, 0.716537, 0.931862, 0
4.11439, 0.924804, 0.922109, 1.37447, 1.37447, 0.918646, 0
4.48397, 0.916008, 0.911107, 1.97391, 1.97391, 0.911107, 0
4.87395, 0.908771, 0.906406, 2.69043, 2.69043, 0.904622, 0
5.23165, 0.90569, 0.901836, 3.29022, 3.29022, 0.901094, 0
5.59339, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
5.94678, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
6.32872, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
6.67831, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
7.05617, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
7.4219, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
7.78768, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
8.18578, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
8.56754, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
8.90842, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
9.27408, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
9.61129, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
10.0011, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
10.358, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
10.7314, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
11.0684, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
11.4424, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
11.808, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
12.1414, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
12.5393, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
12.9209, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
13.258, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
13.6196, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
13.9688, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
14.3585, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
14.7076, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
15.0731, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
15.4548, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
15.8204, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
16.2024, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
16.5721, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
16.9096, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
17.2874, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
17.6371, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
18.0313, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
18.4214, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
18.8195, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
19.2012, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
19.5998, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
19.9899, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
20.3638, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
20.7007, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
21.0622, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
21.4402, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
21.8056, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
22.1956, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
22.5978, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
22.9473, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
23.2843, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
23.6659, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
24.0274, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
24.4012, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
24.7423, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
25.1078, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
25.4856, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
25.8557, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
26.2457, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
26.5791, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
26.9451, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
27.327, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
27.6883, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
28.0701, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
28.4682, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
28.8016, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
29.159, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
29.4962, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
29.8454, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
30.2272, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
30.5927, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
30.9339, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
31.2913, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
31.6933, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
32.0306, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
32.4004, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
32.762, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
33.1441, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
33.5343, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
33.9164, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
34.3108, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
34.6522, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
35.0339, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
35.4239, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
35.7898, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
36.1675, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
36.5087, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
36.8866, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
37.2565, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
37.5977, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
37.9636, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
38.3781, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
38.748, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
39.1421, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
39.4874, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
39.8329, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
40.2231, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
40.5885, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
40.9624, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
41.3485, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
41.7058, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
42.0636, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
42.409, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
42.7625, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
43.1526, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
43.5022, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
43.8558, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
44.2214, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
44.6033, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
45.0017, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
45.3472, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
45.7251, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
46.0868, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
46.4403, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
46.8022, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
47.1556, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
47.5251, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
47.8745, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
48.2197, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
48.5935, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
48.9386, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
49.3043, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
49.6783, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
50.0407, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
50.3782, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
50.7317, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
51.0731, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
51.4471, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
51.8413, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
52.211, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
52.5809, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
52.9671, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
53.3328, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
53.6785, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
54.028, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
54.3695, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
54.7433, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
55.1171, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
55.454, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
55.8115, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
56.1607, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
56.5142, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
56.8676, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
57.2454, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
57.5825, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
57.9281, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
58.2813, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
58.6427, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
59.0083, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
59.3821, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
59.7192, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
60.0849, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
60.4749, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
60.8607, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
61.2181, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
61.5714, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
61.9493, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
62.3311, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
62.6965, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
63.0825, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
63.4646, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
63.814, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
64.1797, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
64.5494, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
64.9354, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
65.2969, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
65.6869, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
66.0443, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
66.4505, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
66.8171, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
67.1544, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
67.5041, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
67.8657, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
68.2072, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
68.5687, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
68.9382, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
69.312, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
69.6658, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
70.0399, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
70.3771, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
70.7509, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
71.108, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
71.4816, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
71.8189, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
72.1887, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
72.5826, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
72.9519, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
73.3338, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
73.7199, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
74.0654, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
74.4229, 0.901385, 0.896484, 3.41469, 3.41469, 0.896484, 0
