Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.361608, 1, 1, 0, 0, 1, 0
0.763785, 1, 1, 0, 0, 1, 0
1.1253, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.50279, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.90478, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.27028, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.61959, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.00942, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.40734, 0.946719, 0.938203, 0.423793, 0.423793, 0.935885, 0
3.77682, 0.93229, 0.929206, 1.14, 1.14, 0.927292, 0
4.1505, 0.917006, 0.914453, 1.73946, 1.73946, 0.913281, 0
4.48765, 0.912315, 0.908776, 2.22209, 2.22209, 0.90849, 0
4.88938, 0.907171, 0.904427, 2.93809, 2.93809, 0.903516, 0
5.2874, 0.902008, 0.897591, 3.60325, 3.60325, 0.897552, 0
5.6488, 0.901742, 0.897513, 4.26119, 4.26119, 0.897513, 0
5.98998, 0.90174, 0.897513, 4.8022, 4.8022, 0.897513, 0
6.35561, 0.90174, 0.897487, 5.33586, 5.33586, 0.897474, 0
6.73337, 0.90174, 0.897461, 6.00116, 6.00116, 0.897461, 0
7.09482, 0.90174, 0.897461, 6.4837, 6.4837, 0.897461, 0
7.47658, 0.90174, 0.897461, 7.08309, 7.08309, 0.897461, 0
7.82587, 0.90174, 0.897461, 7.50719, 7.50719, 0.897461, 0
8.21583, 0.90174, 0.897461, 8.23101, 8.23101, 0.897461, 0
8.60565, 0.901737, 0.897461, 8.7646, 8.7646, 0.897461, 0
8.98728, 0.901737, 0.897461, 9.3128, 9.3128, 0.897461, 0
9.36913, 0.901737, 0.897461, 9.96349, 9.96349, 0.897461, 0
9.73479, 0.900527, 0.897435, 10.4586, 10.4586, 0.896302, 0
10.1165, 0.897671, 0.893164, 11.1238, 11.1238, 0.892969, 0
10.5065, 0.895792, 0.890299, 11.7234, 11.7234, 0.89026, 0
10.8882, 0.895425, 0.890143, 12.3885, 12.3885, 0.890143, 0
11.2417, 0.89535, 0.89013, 13.0466, 13.0466, 0.890078, 0
11.587, 0.895325, 0.890052, 13.3902, 13.3902, 0.890052, 0
11.9932, 0.895225, 0.889961, 13.9896, 13.9896, 0.890013, 0
12.3871, 0.894508, 0.889388, 14.6476, 14.6476, 0.889258, 0
12.7607, 0.89434, 0.889115, 15.2467, 15.2467, 0.888997, 0
13.1302, 0.894323, 0.888958, 15.9048, 15.9048, 0.888958, 0
13.5243, 0.894323, 0.888958, 16.4459, 16.4459, 0.888958, 0
13.902, 0.894323, 0.888958, 17.1622, 17.1622, 0.888958, 0
14.2837, 0.894321, 0.888958, 17.7618, 17.7618, 0.888958, 0
14.6775, 0.894275, 0.888932, 18.3536, 18.3536, 0.888932, 0
15.0797, 0.894275, 0.888932, 19.0774, 19.0774, 0.888932, 0
15.4451, 0.894275, 0.888932, 19.6111, 19.6111, 0.888932, 0
15.8228, 0.894275, 0.888932, 20.152, 20.152, 0.888932, 0
16.2163, 0.894265, 0.888932, 20.8751, 20.8751, 0.888932, 0
16.6018, 0.894165, 0.888932, 21.4082, 21.4082, 0.888802, 0
16.9388, 0.894148, 0.888802, 22.0659, 22.0659, 0.888802, 0
17.3165, 0.89414, 0.888789, 22.6652, 22.6652, 0.888789, 0
17.7021, 0.89414, 0.888789, 23.1987, 23.1987, 0.888789, 0
18.0593, 0.894138, 0.888789, 23.7978, 23.7978, 0.888789, 0
18.4613, 0.894138, 0.888789, 24.5213, 24.5213, 0.888789, 0
18.8064, 0.894038, 0.888594, 25.0549, 25.0549, 0.888594, 0
19.2125, 0.894038, 0.888594, 25.7785, 25.7785, 0.888594, 0
19.5942, 0.894038, 0.888594, 26.0636, 26.0636, 0.888594, 0
19.9758, 0.894038, 0.888594, 26.7214, 26.7214, 0.888594, 0
20.3128, 0.894038, 0.888594, 27.3205, 27.3205, 0.888594, 0
20.6742, 0.893944, 0.888477, 27.8614, 27.8614, 0.888477, 0
21.072, 0.893942, 0.888477, 28.6433, 28.6433, 0.888477, 0
21.4214, 0.893942, 0.888477, 29.1845, 29.1845, 0.888477, 0
21.7749, 0.893938, 0.888477, 29.594, 29.594, 0.888477, 0
22.1406, 0.893938, 0.888477, 30.2524, 30.2524, 0.888477, 0
22.5263, 0.893938, 0.888477, 30.9101, 30.9101, 0.888477, 0
22.9, 0.893938, 0.888477, 31.517, 31.517, 0.888477, 0
23.2817, 0.893938, 0.888477, 32.1749, 32.1749, 0.888477, 0
23.6511, 0.893938, 0.888477, 32.7082, 32.7082, 0.888477, 0
23.9918, 0.893938, 0.888477, 33.1828, 33.1828, 0.888477, 0
24.337, 0.893938, 0.888477, 33.7821, 33.7821, 0.888477, 0
24.7351, 0.893938, 0.888477, 34.3816, 34.3816, 0.888477, 0
