Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.345252, 1, 1, 0, 0, 1, 0
0.710611, 1, 1, 0, 0, 1, 0
1.10876, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.50685, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.90889, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.2908, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.68454, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.03374, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.41142, 0.944292, 0.940729, 0.48248, 0.48248, 0.938776, 0
3.78893, 0.93169, 0.925182, 1.20591, 1.20591, 0.925182, 0
4.15429, 0.918265, 0.912279, 1.56387, 1.56387, 0.912279, 0
4.54403, 0.910802, 0.908242, 2.16313, 2.16313, 0.907409, 0
4.88115, 0.902171, 0.901289, 2.64562, 2.64562, 0.897826, 0
5.25864, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
5.59968, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
5.97315, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
6.35087, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
6.73246, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
7.13445, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
7.51209, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
7.87361, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
8.26343, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
8.64528, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
8.98252, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
9.32765, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
9.68111, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
10.0793, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
10.4653, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
10.8024, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
11.1516, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
11.5373, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
11.899, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
12.2688, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
12.6099, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
12.9794, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
13.3611, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
13.7671, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
14.1407, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
14.4859, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
14.8799, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
15.2657, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
15.6595, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
16.0291, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
16.4069, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
16.8009, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
17.1459, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
17.5319, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
17.8976, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
18.2793, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
18.6611, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
19.0308, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
19.3801, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
19.7781, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
20.1315, 0.902171, 0.897826, 2.64562, 2.64562, 0.897826, 0
