Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.361818, 1, 1, 0, 0, 1, 0
0.727416, 1, 1, 0, 0, 1, 0
1.11723, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.48665, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.87253, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.24172, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.6395, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.03305, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.37005, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.71137, 0.95049, 0.943815, 0.2414, 0.2414, 0.943815, 0
4.10943, 0.934675, 0.932656, 0.965205, 0.965205, 0.93112, 0
4.44652, 0.919558, 0.916328, 1.5647, 1.5647, 0.916328, 0
4.82424, 0.911531, 0.906172, 2.22264, 2.22264, 0.906172, 0
5.20598, 0.905906, 0.901602, 2.93906, 2.93906, 0.901602, 0
5.54715, 0.901608, 0.897826, 3.53848, 3.53848, 0.895625, 0
5.95731, 0.895767, 0.891159, 4.26213, 4.26213, 0.891159, 0
6.31462, 0.888115, 0.884349, 4.92001, 4.92001, 0.882474, 0
6.67197, 0.877698, 0.874414, 5.5852, 5.5852, 0.872604, 0
7.00899, 0.868965, 0.863724, 6.24296, 6.24296, 0.86207, 0
7.37047, 0.856508, 0.851315, 6.84255, 6.84255, 0.851315, 0
7.71974, 0.841717, 0.837148, 7.44188, 7.44188, 0.833698, 0
8.12593, 0.827606, 0.822031, 8.28272, 8.28272, 0.82043, 0
8.50734, 0.820235, 0.813086, 8.88165, 8.88165, 0.81181, 0
8.86048, 0.813254, 0.808034, 9.53923, 9.53923, 0.806875, 0
9.22584, 0.795121, 0.793099, 10.1384, 10.1384, 0.789401, 0
9.59126, 0.776185, 0.76737, 10.9203, 10.9203, 0.76737, 0
9.93622, 0.767081, 0.759909, 11.4608, 11.4608, 0.759909, 0
10.2974, 0.760654, 0.753854, 12.1184, 12.1184, 0.751888, 0
10.6547, 0.756652, 0.748815, 12.725, 12.725, 0.747448, 0
11.0039, 0.752858, 0.744596, 13.4411, 13.4411, 0.743542, 0
11.3694, 0.749679, 0.740651, 14.0405, 14.0405, 0.739883, 0
11.7187, 0.746535, 0.737734, 14.64, 14.64, 0.736615, 0
12.0638, 0.743531, 0.735417, 15.3051, 15.3051, 0.73474, 0
12.4291, 0.740485, 0.732135, 15.9629, 15.9629, 0.731497, 0
12.7905, 0.736583, 0.72694, 16.6204, 16.6204, 0.72694, 0
13.1276, 0.732988, 0.723268, 17.1614, 17.1614, 0.723268, 0
13.489, 0.728904, 0.719714, 17.8193, 17.8193, 0.718958, 0
13.8666, 0.724317, 0.714922, 18.6013, 18.6013, 0.714479, 0
14.2282, 0.720175, 0.711667, 19.1424, 19.1424, 0.711667, 0
14.5655, 0.713748, 0.705326, 19.7423, 19.7423, 0.70362, 0
14.9189, 0.702344, 0.694492, 20.5247, 20.5247, 0.694492, 0
15.2602, 0.686815, 0.677266, 21.0586, 21.0586, 0.677266, 0
15.6542, 0.67359, 0.665234, 21.8408, 21.8408, 0.662083, 0
16.0438, 0.670398, 0.660951, 22.4984, 22.4984, 0.660586, 0
16.3891, 0.669608, 0.660195, 23.0393, 23.0393, 0.660195, 0
16.7708, 0.669256, 0.659714, 23.8216, 23.8216, 0.659714, 0
17.1402, 0.669106, 0.65957, 24.4208, 24.4208, 0.65957, 0
17.4855, 0.668952, 0.659518, 25.0201, 25.0201, 0.659518, 0
17.8306, 0.668948, 0.659414, 25.7439, 25.7439, 0.659414, 0
18.2204, 0.668906, 0.659362, 26.2261, 26.2261, 0.659362, 0
18.5697, 0.668906, 0.659362, 26.8255, 26.8255, 0.659362, 0
18.9108, 0.668906, 0.659362, 27.4835, 27.4835, 0.659362, 0
19.2517, 0.668906, 0.659362, 28.0826, 28.0826, 0.659362, 0
19.6092, 0.668906, 0.659362, 28.8648, 28.8648, 0.659362, 0
19.9502, 0.668802, 0.659206, 29.3471, 29.3471, 0.659206, 0
20.3198, 0.668794, 0.659206, 30.0049, 30.0049, 0.659206, 0
20.6729, 0.668562, 0.659128, 30.7284, 30.7284, 0.658958, 0
21.018, 0.668458, 0.658815, 31.2618, 31.2618, 0.658802, 0
21.3955, 0.668423, 0.658776, 32.0437, 32.0437, 0.658776, 0
21.8015, 0.668342, 0.658737, 32.7014, 32.7014, 0.658737, 0
