Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.426448, 1, 1, 0, 0, 1, 0
0.763439, 1, 1, 0, 0, 1, 0
1.10062, 0.984117, 1, 0, 0, 0.978789, 0
1.44173, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.79114, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.18913, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.57893, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.93653, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.31022, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.65958, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.00479, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.3745, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.71161, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.05274, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.45884, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.82816, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.17716, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.51387, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.85086, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.19595, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.59354, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.95049, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.31187, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.72203, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.08744, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.44475, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.78574, 0.984117, 0.978789, 0, 0, 0.978789, 0
