Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.341286, 1, 1, 0, 0, 1, 0
0.706905, 1, 1, 0, 0, 1, 0
1.10525, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.4425, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.78389, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.19832, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.58441, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.92148, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.28719, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.64078, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.99002, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.33535, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.69287, 0.964656, 0.943815, 0, 0, 0.943815, 0
5.03835, 0.964656, 0.943815, 0, 0, 0.943815, 0
5.3757, 0.964656, 0.943815, 0, 0, 0.943815, 0
5.72121, 0.964656, 0.943815, 0, 0, 0.943815, 0
6.11536, 0.964656, 0.943815, 0, 0, 0.943815, 0
6.45236, 0.964656, 0.943815, 0, 0, 0.943815, 0
6.81355, 0.964656, 0.943815, 0, 0, 0.943815, 0
7.20738, 0.964656, 0.943815, 0, 0, 0.943815, 0
7.60124, 0.964656, 0.943815, 0, 0, 0.943815, 0
7.98698, 0.964656, 0.943815, 0, 0, 0.943815, 0
8.3487, 0.944994, 0.940573, 0.48287, 0.48287, 0.938659, 0
8.69384, 0.932271, 0.930482, 1.08238, 1.08238, 0.928359, 0
9.03093, 0.91766, 0.916237, 1.68172, 1.68172, 0.913021, 0
9.40452, 0.910121, 0.906589, 2.33955, 2.33955, 0.905117, 0
9.79027, 0.905596, 0.901003, 3.06314, 3.06314, 0.899766, 0
10.1718, 0.899756, 0.896224, 3.72062, 3.72062, 0.895078, 0
10.5331, 0.894392, 0.889844, 4.38567, 4.38567, 0.889844, 0
10.9311, 0.88551, 0.880013, 5.10198, 5.10198, 0.875599, 0
11.3373, 0.874133, 0.868893, 5.82578, 5.82578, 0.868893, 0
11.6744, 0.86565, 0.861914, 6.42538, 6.42538, 0.85668, 0
12.0399, 0.85035, 0.844258, 7.08318, 7.08318, 0.841302, 0
