Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.365628, 1, 1, 0, 0, 1, 0
0.731061, 1, 1, 0, 0, 1, 0
1.12874, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.46565, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.86759, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.24528, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.62695, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.00057, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.39451, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.78051, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.16232, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.52385, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.86496, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.25897, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.63249, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.03445, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.3756, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.74105, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.11871, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.50442, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.89012, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.23118, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.61291, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.99875, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.39269, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.74597, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.0869, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.428, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.8135, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.1749, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.5279, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.8973, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.2994, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.6527, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.9897, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.339, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.749, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.1389, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.5206, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.8901, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.2758, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.6697, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.035, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.4246, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.8104, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.1839, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.5779, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.9718, 0.984117, 0.978789, 0, 0, 0.978789, 0
18.3455, 0.984117, 0.978789, 0, 0, 0.978789, 0
18.7271, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.1046, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.474, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.8394, 0.984117, 0.978789, 0, 0, 0.978789, 0
20.2169, 0.984117, 0.978789, 0, 0, 0.978789, 0
20.5903, 0.984117, 0.978789, 0, 0, 0.978789, 0
20.9801, 0.984117, 0.978789, 0, 0, 0.978789, 0
21.3375, 0.984117, 0.978789, 0, 0, 0.978789, 0
21.6828, 0.984117, 0.978789, 0, 0, 0.978789, 0
22.0563, 0.984117, 0.978789, 0, 0, 0.978789, 0
22.4381, 0.984117, 0.978789, 0, 0, 0.978789, 0
22.828, 0.984117, 0.978789, 0, 0, 0.978789, 0
23.1733, 0.984117, 0.978789, 0, 0, 0.978789, 0
23.5552, 0.984117, 0.978789, 0, 0, 0.978789, 0
23.9005, 0.984117, 0.978789, 0, 0, 0.978789, 0
24.2379, 0.984117, 0.978789, 0, 0, 0.978789, 0
24.6195, 0.984117, 0.978789, 0, 0, 0.978789, 0
24.9563, 0.984117, 0.978789, 0, 0, 0.978789, 0
25.346, 0.984117, 0.978789, 0, 0, 0.978789, 0
25.7235, 0.984117, 0.978789, 0, 0, 0.978789, 0
26.1133, 0.984117, 0.978789, 0, 0, 0.978789, 0
26.4951, 0.984117, 0.978789, 0, 0, 0.978789, 0
26.8319, 0.984117, 0.978789, 0, 0, 0.978789, 0
27.1688, 0.984117, 0.978789, 0, 0, 0.978789, 0
27.5666, 0.984117, 0.978789, 0, 0, 0.978789, 0
27.948, 0.984117, 0.978789, 0, 0, 0.978789, 0
28.3298, 0.984117, 0.978789, 0, 0, 0.978789, 0
28.7278, 0.984117, 0.978789, 0, 0, 0.978789, 0
29.1054, 0.984117, 0.978789, 0, 0, 0.978789, 0
29.5034, 0.984117, 0.978789, 0, 0, 0.978789, 0
29.8932, 0.984117, 0.978789, 0, 0, 0.978789, 0
30.2303, 0.984117, 0.978789, 0, 0, 0.978789, 0
30.6161, 0.984117, 0.978789, 0, 0, 0.978789, 0
30.9531, 0.984117, 0.978789, 0, 0, 0.978789, 0
31.3511, 0.984117, 0.978789, 0, 0, 0.978789, 0
31.7491, 0.984117, 0.978789, 0, 0, 0.978789, 0
32.0942, 0.984117, 0.978789, 0, 0, 0.978789, 0
32.484, 0.984117, 0.978789, 0, 0, 0.978789, 0
32.8655, 0.984117, 0.978789, 0, 0, 0.978789, 0
33.2431, 0.984117, 0.978789, 0, 0, 0.978789, 0
33.6128, 0.984117, 0.978789, 0, 0, 0.978789, 0
33.9498, 0.984117, 0.978789, 0, 0, 0.978789, 0
34.3395, 0.984117, 0.978789, 0, 0, 0.978789, 0
34.7294, 0.984117, 0.978789, 0, 0, 0.978789, 0
35.1029, 0.984117, 0.978789, 0, 0, 0.978789, 0
35.4846, 0.984117, 0.978789, 0, 0, 0.978789, 0
35.8583, 0.984117, 0.978789, 0, 0, 0.978789, 0
36.2318, 0.984117, 0.978789, 0, 0, 0.978789, 0
36.6177, 0.984117, 0.978789, 0, 0, 0.978789, 0
36.9916, 0.984117, 0.978789, 0, 0, 0.978789, 0
37.3733, 0.984117, 0.978789, 0, 0, 0.978789, 0
37.7632, 0.984117, 0.978789, 0, 0, 0.978789, 0
38.153, 0.984117, 0.978789, 0, 0, 0.978789, 0
38.5468, 0.984117, 0.978789, 0, 0, 0.978789, 0
38.9366, 0.984117, 0.978789, 0, 0, 0.978789, 0
39.3021, 0.984117, 0.978789, 0, 0, 0.978789, 0
39.6513, 0.984117, 0.978789, 0, 0, 0.978789, 0
39.9885, 0.984117, 0.978789, 0, 0, 0.978789, 0
40.3826, 0.984117, 0.978789, 0, 0, 0.978789, 0
40.7276, 0.984117, 0.978789, 0, 0, 0.978789, 0
41.1216, 0.984117, 0.978789, 0, 0, 0.978789, 0
41.5195, 0.984117, 0.978789, 0, 0, 0.978789, 0
41.8848, 0.984117, 0.978789, 0, 0, 0.978789, 0
42.2218, 0.984117, 0.978789, 0, 0, 0.978789, 0
42.5913, 0.984117, 0.978789, 0, 0, 0.978789, 0
42.9769, 0.984117, 0.978789, 0, 0, 0.978789, 0
43.3179, 0.984117, 0.978789, 0, 0, 0.978789, 0
43.6997, 0.984117, 0.978789, 0, 0, 0.978789, 0
44.0814, 0.984117, 0.978789, 0, 0, 0.978789, 0
44.4875, 0.984117, 0.978789, 0, 0, 0.978789, 0
44.857, 0.984117, 0.978789, 0, 0, 0.978789, 0
45.1941, 0.984117, 0.978789, 0, 0, 0.978789, 0
45.5394, 0.984117, 0.978789, 0, 0, 0.978789, 0
45.9128, 0.984117, 0.978789, 0, 0, 0.978789, 0
46.2743, 0.984117, 0.978789, 0, 0, 0.978789, 0
46.6642, 0.984117, 0.978789, 0, 0, 0.978789, 0
47.0622, 0.984117, 0.978789, 0, 0, 0.978789, 0
47.4562, 0.984117, 0.978789, 0, 0, 0.978789, 0
47.8178, 0.984117, 0.978789, 0, 0, 0.978789, 0
48.2157, 0.984117, 0.978789, 0, 0, 0.978789, 0
48.5935, 0.984117, 0.978789, 0, 0, 0.978789, 0
48.9387, 0.984117, 0.978789, 0, 0, 0.978789, 0
49.3284, 0.984117, 0.978789, 0, 0, 0.978789, 0
49.7305, 0.984117, 0.978789, 0, 0, 0.978789, 0
50.0675, 0.984117, 0.978789, 0, 0, 0.978789, 0
50.4044, 0.984117, 0.978789, 0, 0, 0.978789, 0
50.8064, 0.984117, 0.978789, 0, 0, 0.978789, 0
51.1797, 0.984117, 0.978789, 0, 0, 0.978789, 0
51.5653, 0.984117, 0.978789, 0, 0, 0.978789, 0
51.9022, 0.984117, 0.978789, 0, 0, 0.978789, 0
52.2434, 0.984117, 0.978789, 0, 0, 0.978789, 0
52.6333, 0.984117, 0.978789, 0, 0, 0.978789, 0
52.9986, 0.984117, 0.978789, 0, 0, 0.978789, 0
53.3481, 0.984117, 0.978789, 0, 0, 0.978789, 0
53.7337, 0.984117, 0.978789, 0, 0, 0.978789, 0
54.1193, 0.984117, 0.978789, 0, 0, 0.978789, 0
54.4889, 0.984117, 0.978789, 0, 0, 0.978789, 0
54.8584, 0.984117, 0.978789, 0, 0, 0.978789, 0
55.1955, 0.984117, 0.978789, 0, 0, 0.978789, 0
55.5934, 0.984117, 0.978789, 0, 0, 0.978789, 0
55.9506, 0.984117, 0.978789, 0, 0, 0.978789, 0
56.3241, 0.984117, 0.978789, 0, 0, 0.978789, 0
56.7179, 0.984117, 0.978789, 0, 0, 0.978789, 0
57.0878, 0.984117, 0.978789, 0, 0, 0.978789, 0
57.4694, 0.984117, 0.978789, 0, 0, 0.978789, 0
57.8592, 0.984117, 0.978789, 0, 0, 0.978789, 0
58.2406, 0.984117, 0.978789, 0, 0, 0.978789, 0
58.5938, 0.984117, 0.978789, 0, 0, 0.978789, 0
58.9877, 0.984117, 0.978789, 0, 0, 0.978789, 0
59.3247, 0.984117, 0.978789, 0, 0, 0.978789, 0
59.7223, 0.984117, 0.978789, 0, 0, 0.978789, 0
60.0914, 0.984117, 0.978789, 0, 0, 0.978789, 0
60.4649, 0.984117, 0.978789, 0, 0, 0.978789, 0
60.8021, 0.984117, 0.978789, 0, 0, 0.978789, 0
61.1431, 0.984117, 0.978789, 0, 0, 0.978789, 0
61.4883, 0.984117, 0.978789, 0, 0, 0.978789, 0
61.878, 0.984117, 0.978789, 0, 0, 0.978789, 0
62.2679, 0.984117, 0.978789, 0, 0, 0.978789, 0
62.658, 0.984117, 0.978789, 0, 0, 0.978789, 0
63.0519, 0.984117, 0.978789, 0, 0, 0.978789, 0
63.4337, 0.984117, 0.978789, 0, 0, 0.978789, 0
63.7746, 0.984117, 0.978789, 0, 0, 0.978789, 0
64.1114, 0.984117, 0.978789, 0, 0, 0.978789, 0
64.4687, 0.984117, 0.978789, 0, 0, 0.978789, 0
64.8545, 0.984117, 0.978789, 0, 0, 0.978789, 0
65.2239, 0.984117, 0.978789, 0, 0, 0.978789, 0
65.5975, 0.984117, 0.978789, 0, 0, 0.978789, 0
65.9752, 0.984117, 0.978789, 0, 0, 0.978789, 0
66.357, 0.984117, 0.978789, 0, 0, 0.978789, 0
66.7266, 0.984117, 0.978789, 0, 0, 0.978789, 0
67.1002, 0.984117, 0.978789, 0, 0, 0.978789, 0
67.4782, 0.984117, 0.978789, 0, 0, 0.978789, 0
