Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.357834, 1, 1, 0, 0, 1, 0
0.723408, 1, 1, 0, 0, 1, 0
1.11316, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.47077, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.82832, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.18152, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.5592, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.90837, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.26976, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.6149, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.95181, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.33348, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.7396, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.10506, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.46233, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.79948, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.19338, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.55887, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.9486, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.28569, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.67564, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.04512, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.39019, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.76812, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.11767, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.47495, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.86863, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.2058, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.5632, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.9489, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.3185, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.6555, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.0452, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.3823, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.7274, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.1254, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.5233, 0.984117, 0.978789, 0, 0, 0.978789, 0
