Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.353691, 1, 1, 0, 0, 1, 0
0.719144, 1, 1, 0, 0, 1, 0
1.05633, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.43009, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.82388, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.16523, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.55944, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.90068, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.2907, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.69691, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.03829, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.41624, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.75756, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.13139, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.52524, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.91932, 0.984117, 0.978789, 0.0649302, 0.0649302, 0.978789, 0
6.26042, 0.979377, 0.978164, 0.666032, 0.666032, 0.978008, 0
6.64571, 0.979027, 0.977773, 1.46909, 1.46909, 0.97776, 0
7.03543, 0.978623, 0.977383, 2.40265, 2.40265, 0.977201, 0
7.42538, 0.978463, 0.977057, 2.54066, 2.54066, 0.977005, 0
7.81557, 0.978313, 0.97694, 2.86588, 2.86588, 0.97694, 0
8.18963, 0.973894, 0.973711, 3.58875, 3.58875, 0.972109, 0
8.52679, 0.972023, 0.969609, 3.83564, 3.83564, 0.969609, 0
8.8928, 0.970931, 0.969336, 4.16901, 4.16901, 0.968932, 0
9.24655, 0.970812, 0.968932, 4.30622, 4.30622, 0.968932, 0
9.5838, 0.970227, 0.968203, 4.56604, 4.56604, 0.968203, 0
9.92099, 0.970227, 0.968203, 4.56604, 4.56604, 0.968203, 0
10.3067, 0.970227, 0.968203, 4.56604, 4.56604, 0.968203, 0
10.6884, 0.970227, 0.968203, 4.56604, 4.56604, 0.968203, 0
11.0864, 0.970227, 0.968203, 4.56604, 4.56604, 0.968203, 0
11.4235, 0.970213, 0.968203, 4.96407, 4.96407, 0.968164, 0
11.8259, 0.970092, 0.968164, 5.73273, 5.73273, 0.967995, 0
12.224, 0.969983, 0.967995, 6.53743, 6.53743, 0.967995, 0
12.5575, 0.969983, 0.967995, 7.26917, 7.26917, 0.967995, 0
12.9397, 0.969983, 0.967995, 8.00098, 8.00098, 0.967995, 0
