Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.337009, 1, 1, 0, 0, 1, 0
0.674024, 1, 1, 0, 0, 1, 0
1.06366, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.42075, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.80235, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.15146, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.53301, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.8822, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.25576, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.63337, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.97846, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.34815, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.70968, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.09955, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.45694, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.83451, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.21611, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.57742, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.95104, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.33662, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.7102, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.07149, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.43286, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.77401, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.16407, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.55015, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.92833, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.2941, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.6475, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.9887, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.3381, 0.984117, 0.978789, 0, 0, 0.978789, 0
11.728, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.0814, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.4182, 0.984117, 0.978789, 0, 0, 0.978789, 0
12.8084, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.1862, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.5478, 0.984117, 0.978789, 0, 0, 0.978789, 0
13.9497, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.2907, 0.984117, 0.978789, 0, 0, 0.978789, 0
14.6723, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.0174, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.3584, 0.984117, 0.978789, 0, 0, 0.978789, 0
15.7482, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.1338, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.5277, 0.984117, 0.978789, 0, 0, 0.978789, 0
16.9257, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.3155, 0.984117, 0.978789, 0, 0, 0.978789, 0
17.689, 0.984117, 0.978789, 0, 0, 0.978789, 0
18.0463, 0.984117, 0.978789, 0, 0, 0.978789, 0
18.4439, 0.984117, 0.978789, 0, 0, 0.978789, 0
18.7809, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.1625, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.5035, 0.984117, 0.978789, 0, 0, 0.978789, 0
19.9136, 0.984117, 0.978789, 0, 0, 0.978789, 0
