Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.361348, 1, 1, 0, 0, 1, 0
0.727025, 1, 1, 0, 0, 1, 0
1.11268, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.51082, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.89248, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.24168, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.59501, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.98072, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.35013, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.73596, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.08928, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.48738, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.84882, 0.964656, 0.943815, 0, 0, 0.943815, 0
5.25508, 0.964656, 0.943815, 0, 0, 0.943815, 0
5.60041, 0.94556, 0.938203, 0.541173, 0.541173, 0.935143, 0
5.95378, 0.931898, 0.929271, 1.14056, 1.14056, 0.927357, 0
6.33965, 0.917717, 0.913724, 1.85716, 1.85716, 0.913724, 0
6.69698, 0.910281, 0.90582, 2.4566, 2.4566, 0.90582, 0
7.06636, 0.909244, 0.90293, 3.12141, 3.12141, 0.902891, 0
7.46028, 0.906958, 0.901654, 3.69077, 3.69077, 0.901198, 0
7.82174, 0.904183, 0.898633, 4.41457, 4.41457, 0.898633, 0
8.19542, 0.899952, 0.893724, 4.95557, 4.95557, 0.893711, 0
8.59355, 0.899758, 0.893607, 5.73789, 5.73789, 0.893607, 0
8.95916, 0.899731, 0.893607, 6.15459, 6.15459, 0.893607, 0
9.33683, 0.899692, 0.893607, 6.93689, 6.93689, 0.893607, 0
9.68228, 0.899642, 0.893594, 7.41969, 7.41969, 0.893594, 0
10.0966, 0.899637, 0.893581, 8.26055, 8.26055, 0.893555, 0
10.4335, 0.899637, 0.893555, 8.67721, 8.67721, 0.893555, 0
10.8274, 0.899625, 0.893555, 9.33481, 9.33481, 0.893555, 0
11.1889, 0.899623, 0.893542, 10.0586, 10.0586, 0.893542, 0
11.5422, 0.899623, 0.893542, 10.7165, 10.7165, 0.893542, 0
11.8954, 0.899623, 0.893529, 11.2573, 11.2573, 0.893529, 0
12.2486, 0.899623, 0.893424, 11.7981, 11.7981, 0.893424, 0
12.5856, 0.899623, 0.893424, 12.3973, 12.3973, 0.893424, 0
12.9672, 0.899619, 0.893424, 12.7554, 12.7554, 0.893424, 0
13.353, 0.899615, 0.893424, 13.596, 13.596, 0.893424, 0
13.7022, 0.899523, 0.893424, 13.903, 13.903, 0.893424, 0
14.0963, 0.899521, 0.893424, 14.6197, 14.6197, 0.893424, 0
14.4984, 0.899521, 0.893424, 15.2847, 15.2847, 0.893424, 0
14.8599, 0.899521, 0.893424, 16.0086, 16.0086, 0.893424, 0
15.1969, 0.899521, 0.893424, 16.5495, 16.5495, 0.893424, 0
15.5341, 0.899521, 0.893424, 17.149, 17.149, 0.893424, 0
15.8835, 0.899521, 0.893424, 17.6902, 17.6902, 0.893424, 0
16.2246, 0.899498, 0.893424, 18.2313, 18.2313, 0.893424, 0
16.5781, 0.899498, 0.893424, 18.7725, 18.7725, 0.893424, 0
16.9232, 0.899494, 0.893424, 19.3133, 19.3133, 0.893424, 0
17.2603, 0.899494, 0.893424, 19.7957, 19.7957, 0.893424, 0
17.6539, 0.89914, 0.893411, 20.5774, 20.5774, 0.893411, 0
18.0273, 0.899131, 0.893411, 21.118, 21.118, 0.893411, 0
18.397, 0.899129, 0.893411, 21.7175, 21.7175, 0.893411, 0
18.7667, 0.899125, 0.893411, 22.4414, 22.4414, 0.893411, 0
19.116, 0.899123, 0.893411, 23.0996, 23.0996, 0.893411, 0
19.4816, 0.899123, 0.893411, 23.5821, 23.5821, 0.893411, 0
19.8433, 0.899123, 0.893411, 24.3063, 24.3063, 0.893411, 0
20.2331, 0.899094, 0.893411, 24.8472, 24.8472, 0.893411, 0
20.6067, 0.899094, 0.893411, 25.3882, 25.3882, 0.893411, 0
20.9927, 0.899092, 0.893411, 25.9732, 25.9732, 0.893411, 0
21.3501, 0.899092, 0.893411, 26.6971, 26.6971, 0.893411, 0
21.736, 0.899092, 0.893411, 27.2381, 27.2381, 0.893411, 0
22.1299, 0.899035, 0.893411, 27.896, 27.896, 0.893411, 0
22.4831, 0.899035, 0.893411, 28.5027, 28.5027, 0.893411, 0
