Package version:,2.1.7
Scenario:,tunnels_45
Connectivity:,global
Planner type:,frontier
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
45.3757, 0.881457, 0.8729, 158.783, 56.0647, 0.87265, 48.9983, 0.8729, 53.7202, 0.872525, 0
45.7614, 0.880699, 0.87185, 160.992, 56.8035, 0.87185, 49.7371, 0.871675, 54.4509, 0.871675, 0
46.1469, 0.879931, 0.870975, 163.386, 57.5988, 0.870925, 50.5324, 0.870975, 55.2544, 0.8709, 0
46.4876, 0.879173, 0.870325, 165.381, 58.264, 0.870325, 51.1976, 0.870325, 55.9196, 0.870075, 0
46.8812, 0.878188, 0.868975, 167.711, 59.0593, 0.868975, 51.8634, 0.869, 56.788, 0.869, 0
47.2385, 0.877512, 0.86855, 169.172, 59.79, 0.8681, 51.8634, 0.8681, 57.5187, 0.8681, 0
47.5753, 0.877087, 0.867775, 170.511, 60.4637, 0.867775, 51.8634, 0.867775, 58.1843, 0.867575, 0
47.9566, 0.876605, 0.86735, 171.849, 61.129, 0.86735, 51.8634, 0.867275, 58.8562, 0.867275, 0
48.3383, 0.876355, 0.867125, 173.107, 61.9247, 0.867125, 51.8634, 0.867125, 59.3191, 0.867, 0
48.6751, 0.875912, 0.86665, 175.177, 62.6633, 0.86665, 52.4641, 0.86665, 60.0496, 0.866525, 0
49.0524, 0.875397, 0.8661, 177.375, 63.3936, 0.866025, 53.1944, 0.866025, 60.787, 0.866025, 0
49.4299, 0.874964, 0.86565, 179.169, 63.8561, 0.86565, 53.86, 0.86565, 61.4526, 0.865525, 0
49.7666, 0.874573, 0.865275, 180.767, 63.8561, 0.865125, 54.6632, 0.865275, 62.2479, 0.865125, 0
50.1116, 0.874299, 0.8649, 181.895, 63.8561, 0.8649, 55.1905, 0.8649, 62.8483, 0.8648, 0
50.5013, 0.873923, 0.8644, 183.666, 63.8561, 0.864375, 56.0929, 0.8645, 63.7171, 0.864375, 0
50.8708, 0.873623, 0.864375, 184.397, 63.8561, 0.864375, 56.0929, 0.864125, 64.4481, 0.864025, 0
51.2481, 0.873362, 0.863825, 185.07, 63.8561, 0.863825, 56.0929, 0.863975, 65.1214, 0.863825, 0
51.6376, 0.872617, 0.863475, 185.866, 63.8561, 0.863225, 56.1579, 0.863225, 65.8518, 0.863225, 0
52.0191, 0.871621, 0.86225, 187.468, 63.8561, 0.862175, 56.9614, 0.8621, 66.6502, 0.862175, 0
52.3844, 0.870177, 0.860925, 189.059, 63.8561, 0.860925, 57.7569, 0.860825, 67.4457, 0.8607, 0
52.7294, 0.868869, 0.858975, 189.732, 63.8561, 0.858975, 58.2926, 0.85885, 67.5837, 0.858975, 0
53.0945, 0.8688, 0.85875, 189.935, 63.8561, 0.858775, 58.4953, 0.85875, 67.5837, 0.858775, 0
53.4758, 0.868372, 0.858525, 190.73, 63.8561, 0.858525, 59.2905, 0.85815, 67.5837, 0.858425, 0
53.8576, 0.867878, 0.85785, 191.469, 63.8561, 0.85785, 60.0294, 0.85785, 67.5837, 0.85785, 0
54.2188, 0.867451, 0.857525, 192.33, 63.8561, 0.857525, 60.8899, 0.8574, 67.5837, 0.857525, 0
54.5555, 0.866993, 0.856975, 192.865, 63.8561, 0.85695, 61.4256, 0.85695, 67.5837, 0.856975, 0
54.9005, 0.865851, 0.856, 194.196, 63.8561, 0.856, 62.0911, 0.855975, 68.2492, 0.8559, 0
55.2699, 0.864876, 0.855175, 195.933, 63.8561, 0.855175, 62.9597, 0.855, 69.1168, 0.854775, 0
55.6514, 0.864031, 0.854125, 196.923, 63.8561, 0.85425, 63.6254, 0.85395, 69.4414, 0.85425, 0
56.0413, 0.862909, 0.85325, 198.661, 63.8561, 0.853, 64.4943, 0.85315, 70.3103, 0.8531, 0
56.4186, 0.861847, 0.852, 200.122, 63.8561, 0.852, 65.2248, 0.85205, 71.0408, 0.85225, 0
56.8123, 0.860559, 0.85075, 201.582, 63.8561, 0.85075, 65.955, 0.8504, 71.7711, 0.850675, 0
57.2019, 0.859075, 0.849325, 203.32, 63.8561, 0.849425, 66.8239, 0.848825, 72.6399, 0.848975, 0
57.5917, 0.858225, 0.84785, 204.254, 63.8561, 0.84785, 67.0918, 0.84785, 73.3056, 0.847725, 0
57.9691, 0.8577, 0.8475, 204.984, 63.8561, 0.847475, 67.0918, 0.847475, 74.0362, 0.84735, 0
58.3059, 0.857344, 0.846875, 205.723, 63.8561, 0.846875, 67.0918, 0.846975, 74.7748, 0.846875, 0
58.6872, 0.856584, 0.8465, 206.915, 63.8561, 0.8465, 67.5542, 0.8459, 75.505, 0.846425, 0
59.0647, 0.855007, 0.84515, 208.392, 63.8561, 0.84515, 68.2927, 0.8449, 76.2435, 0.845025, 0
59.4502, 0.853345, 0.843, 210.048, 63.921, 0.843, 69.0881, 0.8429, 77.0389, 0.8428, 0
59.8154, 0.852613, 0.842, 211.655, 64.6596, 0.8419, 69.226, 0.8419, 77.7693, 0.841825, 0
60.1685, 0.852365, 0.84165, 213.181, 65.4552, 0.841675, 69.226, 0.84165, 78.4998, 0.84165, 0
60.5499, 0.852216, 0.84155, 214.512, 66.1205, 0.84155, 69.226, 0.84155, 79.1652, 0.84155, 0
60.9231, 0.852099, 0.8415, 216.053, 66.8588, 0.8415, 69.291, 0.8415, 79.9034, 0.8415, 0
61.3005, 0.851686, 0.84105, 218.18, 67.7272, 0.841025, 69.6888, 0.841025, 80.7637, 0.841025, 0
61.6494, 0.851663, 0.841025, 219.518, 68.3275, 0.841025, 69.6888, 0.841025, 81.5021, 0.841025, 0
62.0107, 0.851653, 0.841025, 220.915, 69.1232, 0.841025, 69.6888, 0.841025, 82.103, 0.841025, 0
62.3839, 0.85163, 0.841, 222.311, 69.7887, 0.841, 69.6888, 0.841, 82.8333, 0.841, 0
62.7737, 0.85162, 0.840975, 224.048, 70.6572, 0.841, 69.6888, 0.840975, 83.7021, 0.840975, 0
63.1388, 0.851305, 0.840825, 225.841, 71.3225, 0.840825, 70.1513, 0.84075, 84.3675, 0.840825, 0
63.5202, 0.850708, 0.84025, 227.968, 72.0608, 0.8402, 70.8095, 0.84005, 85.0976, 0.8402, 0
63.9057, 0.850698, 0.84005, 229.567, 72.8562, 0.84005, 70.8095, 0.84005, 85.9012, 0.840025, 0
64.2831, 0.850673, 0.84, 231.101, 73.6596, 0.84, 70.8095, 0.84, 86.6316, 0.84, 0
64.6199, 0.850616, 0.839975, 232.005, 74.2603, 0.839875, 70.9474, 0.839875, 86.7968, 0.839975, 0
65.0098, 0.849979, 0.839375, 233.467, 74.9913, 0.839375, 71.6785, 0.839225, 86.7968, 0.839375, 0
65.3549, 0.849354, 0.8388, 234.928, 75.722, 0.8388, 72.4092, 0.838725, 86.7968, 0.8388, 0
65.7284, 0.848881, 0.83815, 236.323, 76.4528, 0.83815, 73.0737, 0.838, 86.7968, 0.83815, 0
66.0692, 0.848387, 0.837625, 237.801, 77.2563, 0.8376, 73.7475, 0.8376, 86.7968, 0.8376, 0
66.4304, 0.847767, 0.837, 239.118, 77.8435, 0.837, 74.4777, 0.837, 86.7968, 0.837, 0
66.8077, 0.847319, 0.8365, 240.854, 78.7117, 0.836425, 75.346, 0.836275, 86.7968, 0.8365, 0
67.1567, 0.846833, 0.835825, 242.186, 79.3774, 0.835825, 76.0116, 0.835825, 86.7968, 0.835825, 0
67.4977, 0.846367, 0.8354, 243.718, 79.9758, 0.8354, 76.6124, 0.83535, 87.1295, 0.8354, 0
67.8387, 0.84587, 0.835, 245.505, 80.6415, 0.835, 77.1987, 0.8349, 87.6653, 0.835, 0
68.2242, 0.845315, 0.83435, 247.843, 81.445, 0.83435, 77.9374, 0.83435, 88.4608, 0.83435, 0
68.6096, 0.844708, 0.83375, 250.172, 82.1754, 0.83375, 78.7326, 0.833625, 89.2641, 0.83375, 0
68.9708, 0.844047, 0.8332, 252.233, 82.9058, 0.8331, 79.3981, 0.8329, 89.9296, 0.8331, 0
69.3117, 0.843556, 0.8326, 254.441, 83.6444, 0.8326, 80.1367, 0.8326, 90.6601, 0.8326, 0
69.7055, 0.842847, 0.831875, 257.031, 84.5051, 0.832, 80.9973, 0.83175, 91.5289, 0.83175, 0
70.083, 0.842225, 0.83125, 259.028, 85.1707, 0.83115, 81.663, 0.83115, 92.1945, 0.83115, 0
70.4604, 0.841556, 0.830575, 261.243, 85.9081, 0.830425, 82.4017, 0.830425, 92.9332, 0.830425, 0
70.8502, 0.841016, 0.8298, 263.63, 86.7037, 0.8298, 83.1973, 0.8298, 93.7289, 0.8298, 0
71.2236, 0.840351, 0.8292, 265.838, 87.4426, 0.8292, 83.9362, 0.8292, 94.4596, 0.8292, 0
71.6133, 0.839665, 0.8285, 268.425, 88.3031, 0.8286, 84.7967, 0.828325, 95.3247, 0.8286, 0
71.9501, 0.83903, 0.82775, 270.226, 88.9037, 0.82775, 85.3973, 0.8276, 95.9252, 0.82775, 0
72.3193, 0.838431, 0.8272, 272.421, 89.6947, 0.827075, 85.9977, 0.82685, 96.7286, 0.826875, 0
72.6966, 0.838239, 0.82675, 273.946, 90.425, 0.82665, 85.9977, 0.82675, 97.5238, 0.82675, 0
73.0741, 0.83809, 0.8266, 275.351, 91.0905, 0.82645, 85.9977, 0.82645, 98.2624, 0.82645, 0
73.4476, 0.837709, 0.8264, 277.153, 91.8943, 0.826275, 86.3305, 0.82615, 98.9282, 0.826275, 0
73.8091, 0.836621, 0.82555, 279.541, 92.6904, 0.825425, 87.1267, 0.8253, 99.7243, 0.8252, 0
74.1785, 0.835556, 0.824375, 281.554, 93.3641, 0.82455, 87.8004, 0.824425, 100.39, 0.824425, 0
74.5479, 0.834412, 0.823125, 283.755, 94.095, 0.823075, 88.5313, 0.8227, 101.129, 0.823125, 0
74.913, 0.833628, 0.821925, 285.751, 94.8246, 0.821925, 89.0669, 0.821925, 101.859, 0.821925, 0
75.258, 0.832481, 0.82065, 287.958, 95.5633, 0.820575, 89.8055, 0.82055, 102.59, 0.821275, 0
75.6272, 0.831457, 0.820025, 290.223, 96.3586, 0.819575, 90.5359, 0.8195, 103.328, 0.819775, 0
75.9762, 0.830505, 0.8186, 292.349, 97.024, 0.8186, 91.2662, 0.8185, 104.058, 0.818425, 0
76.3618, 0.829868, 0.818175, 294.151, 97.495, 0.8181, 91.932, 0.818, 104.724, 0.818, 0
76.7352, 0.829755, 0.817775, 295.271, 97.5346, 0.817775, 92.143, 0.8177, 105.593, 0.8177, 0
77.1168, 0.829755, 0.8177, 295.936, 97.5346, 0.8177, 92.143, 0.8177, 106.259, 0.8177, 0
77.4741, 0.829678, 0.817575, 296.958, 97.8909, 0.817575, 92.143, 0.8176, 106.924, 0.8176, 0
77.8111, 0.829435, 0.8174, 298.225, 97.8909, 0.8174, 92.7439, 0.817275, 107.59, 0.8174, 0
78.1722, 0.82913, 0.8172, 299.823, 97.8909, 0.817075, 93.5389, 0.817025, 108.393, 0.817075, 0
78.5252, 0.829102, 0.816975, 301.219, 97.8909, 0.816975, 94.1393, 0.816975, 109.189, 0.816975, 0
78.9067, 0.829102, 0.816975, 301.957, 97.8909, 0.816975, 94.1393, 0.816975, 109.927, 0.816975, 0
79.2475, 0.829102, 0.816975, 302.558, 97.8909, 0.816975, 94.1393, 0.816975, 110.528, 0.816975, 0
79.6334, 0.829089, 0.816975, 303.679, 98.0859, 0.816975, 94.3342, 0.816975, 111.259, 0.816975, 0
80.0151, 0.828813, 0.81685, 306.091, 98.8898, 0.81685, 95.1382, 0.81665, 112.063, 0.81675, 0
80.3763, 0.828408, 0.816525, 308.348, 99.6854, 0.816425, 95.8688, 0.8163, 112.793, 0.816425, 0
80.7171, 0.828063, 0.816, 310.229, 100.236, 0.816, 96.5343, 0.81595, 113.459, 0.816, 0
81.0865, 0.827635, 0.81555, 312.306, 100.974, 0.81555, 97.2729, 0.815375, 114.059, 0.81555, 0
