Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,frontier
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
6.09882, 0.854992, 0.843194, 11.1942, 4.3006, 0.843056, 3.36661, 0.842847, 3.52701, 0.843125, 0
6.43548, 0.850081, 0.838264, 12.1529, 4.63316, 0.837361, 3.73166, 0.838819, 3.78807, 0.838056, 0
6.8048, 0.845872, 0.833819, 12.8184, 4.99845, 0.833264, 4.03187, 0.833681, 3.78807, 0.833125, 0
7.14151, 0.842989, 0.830486, 13.5162, 5.33112, 0.830486, 4.39696, 0.830486, 3.78807, 0.830208, 0
7.50278, 0.839675, 0.827292, 14.2468, 5.66395, 0.826944, 4.72979, 0.827014, 3.85304, 0.826597, 0
7.84363, 0.835889, 0.822083, 15.4517, 6.06569, 0.822431, 5.13121, 0.821667, 4.25478, 0.822361, 0
8.21289, 0.831169, 0.817917, 16.4499, 6.39832, 0.817639, 5.46399, 0.817569, 4.58761, 0.817431, 0
8.54979, 0.828203, 0.813611, 17.3108, 6.76353, 0.81375, 5.59786, 0.81375, 4.94938, 0.814028, 0
8.88648, 0.825886, 0.811736, 17.95, 7.06611, 0.811806, 5.59786, 0.811875, 5.28607, 0.81125, 0
9.23924, 0.82365, 0.809306, 18.4567, 7.27276, 0.809583, 5.59786, 0.809583, 5.58605, 0.809236, 0
9.60035, 0.822519, 0.807917, 18.9557, 7.37408, 0.808333, 5.59786, 0.808403, 5.98376, 0.808333, 0
9.95323, 0.821508, 0.806875, 19.3735, 7.4228, 0.807153, 5.59786, 0.807153, 6.35281, 0.806875, 0
10.3064, 0.820392, 0.806181, 19.682, 7.43488, 0.806181, 5.59786, 0.806181, 6.64924, 0.805556, 0
10.6472, 0.819369, 0.804444, 20.1241, 7.50789, 0.804514, 5.59786, 0.804514, 7.01836, 0.804444, 0
10.996, 0.818189, 0.803472, 20.5013, 7.52008, 0.803472, 5.59786, 0.803472, 7.38339, 0.803056, 0
11.3328, 0.817156, 0.802292, 20.8747, 7.59312, 0.802292, 5.59786, 0.802292, 7.68369, 0.802153, 0
11.6816, 0.816186, 0.801389, 21.2479, 7.59729, 0.801111, 5.59786, 0.801389, 8.05278, 0.801111, 0
12.0267, 0.814703, 0.799722, 21.9218, 7.67437, 0.799861, 5.82933, 0.799653, 8.41815, 0.799583, 0
12.3638, 0.812322, 0.797014, 22.6496, 7.73943, 0.796875, 6.15897, 0.796667, 8.75116, 0.796597, 0
12.7371, 0.809778, 0.794375, 23.3633, 7.82054, 0.794097, 6.4914, 0.794236, 9.0514, 0.794097, 0
13.1148, 0.807511, 0.791528, 24.1757, 7.82872, 0.791458, 6.89349, 0.791667, 9.45349, 0.791667, 0
13.4638, 0.80575, 0.789653, 24.9732, 7.96277, 0.79, 7.22414, 0.789653, 9.78629, 0.789514, 0
13.8413, 0.804614, 0.78875, 25.8378, 8.09671, 0.788264, 7.58948, 0.788264, 10.1517, 0.788264, 0
14.2145, 0.803639, 0.787778, 26.5938, 8.26702, 0.787778, 7.77363, 0.787778, 10.5532, 0.787778, 0
14.5717, 0.803158, 0.787292, 26.9672, 8.30757, 0.787153, 7.77363, 0.787292, 10.886, 0.787153, 0
14.9166, 0.802583, 0.786806, 27.3731, 8.34813, 0.786667, 7.77363, 0.786667, 11.2513, 0.786667, 0
15.2939, 0.802058, 0.786111, 28.0707, 8.47784, 0.786111, 7.93991, 0.786319, 11.6529, 0.786111, 0
15.6307, 0.801394, 0.785764, 28.8011, 8.60768, 0.785694, 8.24023, 0.785764, 11.9532, 0.785694, 0
16.004, 0.800011, 0.784306, 29.7262, 8.70508, 0.784444, 8.63783, 0.784306, 12.3833, 0.784236, 0
16.3529, 0.798475, 0.782431, 30.5917, 8.86739, 0.782292, 9.00416, 0.782431, 12.7201, 0.7825, 0
16.6978, 0.795969, 0.780278, 31.2287, 8.90396, 0.779792, 9.30438, 0.779792, 13.0203, 0.780139, 0
17.0388, 0.794508, 0.778958, 31.7617, 8.97289, 0.778958, 9.43565, 0.778958, 13.3532, 0.778958, 0
17.404, 0.794417, 0.778889, 32.2244, 9.07034, 0.778889, 9.43565, 0.778889, 13.7184, 0.778819, 0
17.7408, 0.794086, 0.778611, 32.6628, 9.17595, 0.778611, 9.43565, 0.778611, 14.0512, 0.778472, 0
18.114, 0.793728, 0.778194, 32.9994, 9.24489, 0.778194, 9.43565, 0.778194, 14.3189, 0.778194, 0
18.4913, 0.793411, 0.778194, 33.3401, 9.41929, 0.778194, 9.60194, 0.777778, 14.3189, 0.778194, 0
18.8282, 0.791931, 0.775972, 33.7177, 9.45994, 0.776042, 9.93885, 0.775903, 14.3189, 0.776181, 0
19.2176, 0.789939, 0.774375, 34.322, 9.56533, 0.774097, 10.2715, 0.773958, 14.4852, 0.774097, 0
19.5707, 0.788122, 0.772222, 35.1579, 9.60592, 0.772361, 10.6691, 0.772083, 14.8829, 0.772083, 0
19.9358, 0.786031, 0.770417, 35.9292, 9.6142, 0.770486, 11.0629, 0.770278, 15.2521, 0.770486, 0
20.2726, 0.784592, 0.769236, 36.6025, 9.71978, 0.769236, 11.3303, 0.769028, 15.5524, 0.769236, 0
20.6335, 0.782922, 0.767222, 37.3729, 9.76024, 0.767222, 11.6953, 0.767222, 15.9173, 0.7675, 0
21.0188, 0.781056, 0.765764, 38.1474, 9.80085, 0.765694, 12.0643, 0.765, 16.2823, 0.765764, 0
21.3555, 0.779244, 0.763542, 39.0842, 9.93859, 0.763542, 12.4619, 0.763194, 16.6838, 0.763056, 0
21.6964, 0.776625, 0.760694, 39.8553, 10.0441, 0.760694, 12.7946, 0.760972, 17.0166, 0.760694, 0
