Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,frontier
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
15.3604, 0.784506, 0.768194, 28.2106, 9.93883, 0.768194, 9.00548, 0.768611, 9.2663, 0.768819, 0
15.7135, 0.782017, 0.766111, 28.8438, 10.1053, 0.765764, 9.13937, 0.766319, 9.59912, 0.765764, 0
16.0746, 0.780336, 0.764167, 29.6107, 10.1053, 0.764722, 9.54107, 0.764722, 9.96425, 0.764167, 0
16.4195, 0.777839, 0.761875, 30.2436, 10.1053, 0.761875, 9.8413, 0.761597, 10.297, 0.761875, 0
16.7725, 0.775036, 0.758472, 30.9735, 10.1053, 0.759306, 10.2019, 0.758681, 10.6663, 0.758472, 0
17.1418, 0.770869, 0.755208, 31.7039, 10.1053, 0.755208, 10.5671, 0.754861, 11.0315, 0.755069, 0
17.507, 0.767092, 0.751597, 32.5713, 10.2392, 0.751806, 10.9354, 0.751944, 11.3967, 0.751458, 0
17.8722, 0.762592, 0.746458, 33.7683, 10.6369, 0.747083, 11.3331, 0.746389, 11.7984, 0.746389, 0
18.2089, 0.758108, 0.742708, 34.6689, 10.9371, 0.743403, 11.6333, 0.743056, 12.0986, 0.742986, 0
18.5662, 0.753744, 0.737708, 35.4685, 11.2699, 0.737708, 11.9661, 0.737431, 12.2324, 0.738056, 0
18.9191, 0.751175, 0.734444, 35.9894, 11.6715, 0.734444, 12.0854, 0.734931, 12.2324, 0.734931, 0
19.2639, 0.747878, 0.731319, 36.6222, 11.9717, 0.731111, 12.418, 0.731319, 12.2324, 0.731597, 0
19.6006, 0.744239, 0.728333, 37.3565, 12.1381, 0.728333, 12.7507, 0.727708, 12.4677, 0.728056, 0
19.9658, 0.740783, 0.723056, 38.0866, 12.1381, 0.724097, 13.1156, 0.723472, 12.833, 0.722847, 0
20.3347, 0.737386, 0.719167, 38.8895, 12.1381, 0.719167, 13.517, 0.718889, 13.2344, 0.719375, 0
20.6796, 0.733839, 0.715625, 39.6198, 12.1381, 0.715625, 13.8821, 0.715486, 13.5996, 0.715556, 0
21.053, 0.729608, 0.710694, 40.2852, 12.1381, 0.710694, 14.2148, 0.710833, 13.9323, 0.710417, 0
21.4101, 0.725814, 0.707083, 41.0234, 12.1381, 0.707083, 14.5841, 0.706875, 14.3012, 0.707083, 0
21.747, 0.721886, 0.7025, 41.9896, 12.4385, 0.701736, 14.917, 0.703125, 14.6341, 0.702708, 0
22.0838, 0.716633, 0.697222, 43.0894, 12.8078, 0.697569, 15.2822, 0.696944, 14.9993, 0.697014, 0
22.449, 0.712128, 0.691667, 43.9902, 13.173, 0.691736, 15.6515, 0.691111, 15.1658, 0.691667, 0
22.7857, 0.708381, 0.688681, 44.5539, 13.4731, 0.688472, 15.915, 0.688333, 15.1658, 0.688681, 0
23.1305, 0.704461, 0.684236, 45.2558, 13.8057, 0.683125, 16.2842, 0.683819, 15.1658, 0.683819, 0
23.5039, 0.700069, 0.679583, 46.1473, 14.1656, 0.679514, 16.6495, 0.679722, 15.3322, 0.679306, 0
23.8732, 0.694864, 0.674861, 47.3158, 14.5673, 0.673889, 17.0512, 0.674583, 15.6973, 0.673958, 0
24.2344, 0.690803, 0.670764, 48.2189, 14.6383, 0.670069, 17.4489, 0.67, 16.1317, 0.670278, 0
24.5956, 0.687425, 0.667222, 49.0544, 14.9021, 0.667222, 17.7493, 0.666319, 16.4029, 0.666528, 0
24.969, 0.682178, 0.660972, 50.1582, 15.2714, 0.660278, 18.1186, 0.660972, 16.7682, 0.661319, 0
25.3544, 0.677761, 0.656667, 50.9527, 15.6683, 0.656389, 18.5162, 0.656875, 16.7682, 0.656667, 0
25.7154, 0.673794, 0.651875, 51.6543, 16.0373, 0.651875, 18.8488, 0.651944, 16.7682, 0.651528, 0
26.0845, 0.670908, 0.648333, 52.4509, 16.4348, 0.647847, 19.2479, 0.648403, 16.7682, 0.648333, 0
26.4336, 0.667286, 0.645347, 53.1164, 16.7351, 0.644931, 19.5481, 0.645278, 16.8331, 0.645347, 0
26.7705, 0.663381, 0.640833, 54.2164, 17.1045, 0.640972, 19.9135, 0.64, 17.1984, 0.640556, 0
27.1236, 0.659081, 0.636111, 55.154, 17.4698, 0.636319, 20.2828, 0.635903, 17.4014, 0.636111, 0
27.4768, 0.6559, 0.632986, 55.8525, 17.8353, 0.632847, 20.6158, 0.632847, 17.4014, 0.633194, 0
27.8219, 0.653361, 0.630625, 56.4209, 18.1032, 0.630486, 20.9162, 0.630556, 17.4014, 0.630347, 0
28.1954, 0.650067, 0.627292, 57.1507, 18.4352, 0.627222, 21.3141, 0.627222, 17.4014, 0.627083, 0
28.5324, 0.647419, 0.624514, 57.8532, 18.8047, 0.624306, 21.6471, 0.624861, 17.4014, 0.625347, 0
28.9055, 0.644931, 0.621736, 58.652, 19.1696, 0.621597, 22.0809, 0.622222, 17.4014, 0.621736, 0
29.2463, 0.642172, 0.619722, 59.3539, 19.5389, 0.619236, 22.4137, 0.618889, 17.4014, 0.619722, 0
29.6035, 0.639536, 0.617153, 60.0197, 19.8717, 0.617153, 22.7465, 0.617292, 17.4014, 0.616944, 0
29.9769, 0.637033, 0.614167, 60.7543, 20.2695, 0.613958, 23.0834, 0.613889, 17.4014, 0.614167, 0
30.3422, 0.633992, 0.611875, 61.5538, 20.6388, 0.611458, 23.5136, 0.61125, 17.4014, 0.611875, 0
30.7034, 0.632614, 0.609861, 61.9839, 20.7368, 0.609861, 23.8457, 0.609861, 17.4014, 0.609931, 0
31.0646, 0.631283, 0.608403, 62.614, 21.0372, 0.608403, 24.1754, 0.608403, 17.4014, 0.608403, 0
31.4297, 0.629383, 0.606875, 63.0115, 21.4023, 0.606389, 24.1754, 0.606875, 17.4338, 0.606875, 0
31.7826, 0.626806, 0.603403, 63.7457, 21.7714, 0.603403, 24.1754, 0.603264, 17.7989, 0.603194, 0
32.1315, 0.623733, 0.601042, 64.4799, 22.104, 0.600278, 24.2444, 0.601042, 18.1315, 0.600347, 0
32.4846, 0.620853, 0.597639, 65.6772, 22.5018, 0.5975, 24.6421, 0.5975, 18.5333, 0.597153, 0
32.8334, 0.617314, 0.594097, 66.5776, 22.8018, 0.59375, 24.9423, 0.593819, 18.8335, 0.594028, 0
33.1702, 0.614125, 0.590556, 67.6406, 23.1344, 0.589583, 25.3075, 0.590208, 19.1987, 0.590347, 0
33.5234, 0.610694, 0.587431, 68.6798, 23.5039, 0.587431, 25.6444, 0.587014, 19.5316, 0.586875, 0
33.8846, 0.607111, 0.583125, 69.7795, 23.8691, 0.583056, 26.0096, 0.582569, 19.9008, 0.582778, 0
34.2578, 0.603744, 0.57875, 70.7815, 24.2707, 0.578611, 26.4112, 0.578681, 20.0996, 0.579306, 0
34.6028, 0.600575, 0.576042, 71.6824, 24.6035, 0.575833, 26.744, 0.576597, 20.335, 0.576042, 0
34.9682, 0.596828, 0.572569, 72.6814, 24.9689, 0.571875, 27.077, 0.572014, 20.6355, 0.572569, 0
35.3336, 0.592969, 0.568403, 73.7762, 25.3329, 0.568125, 27.4424, 0.568333, 21.0009, 0.568056, 0
35.6787, 0.589644, 0.564167, 74.9452, 25.7021, 0.564236, 27.8443, 0.564236, 21.3988, 0.564444, 0
36.0197, 0.586967, 0.561597, 75.6665, 25.8267, 0.561597, 28.1407, 0.561458, 21.6991, 0.561111, 0
36.3768, 0.585569, 0.56, 76.3403, 25.8267, 0.560208, 28.4776, 0.559931, 22.036, 0.560139, 0
36.742, 0.584272, 0.558958, 77.0707, 25.8267, 0.55875, 28.8428, 0.558819, 22.4012, 0.558403, 0
37.1032, 0.5821, 0.556319, 78.1744, 26.062, 0.556389, 29.2769, 0.556389, 22.8354, 0.556319, 0
37.4644, 0.579028, 0.552639, 79.2377, 26.4598, 0.552917, 29.6097, 0.552569, 23.1682, 0.552778, 0
37.8296, 0.575803, 0.549722, 80.3008, 26.7925, 0.549444, 29.9749, 0.549861, 23.5334, 0.549931, 0
38.1908, 0.572714, 0.546944, 81.2695, 27.1608, 0.545903, 30.2751, 0.546667, 23.8336, 0.546597, 0
38.5317, 0.570503, 0.543958, 81.9679, 27.5262, 0.543611, 30.2751, 0.543958, 24.1666, 0.543889, 0
38.8889, 0.567569, 0.54125, 82.67, 27.859, 0.54125, 30.2751, 0.541042, 24.5359, 0.541667, 0
39.2382, 0.564675, 0.538333, 83.5058, 28.2243, 0.538125, 30.3802, 0.538542, 24.9013, 0.538611, 0
39.5833, 0.561822, 0.535972, 84.166, 28.5938, 0.535278, 30.3802, 0.535208, 25.192, 0.535208, 0
39.9323, 0.560217, 0.53375, 84.5307, 28.6587, 0.53375, 30.3802, 0.53375, 25.4918, 0.533472, 0
40.3057, 0.559494, 0.533125, 84.9651, 28.6587, 0.533125, 30.3802, 0.533125, 25.9261, 0.532917, 0
40.6467, 0.558908, 0.532153, 85.2979, 28.6587, 0.532153, 30.3802, 0.532153, 26.2589, 0.532153, 0
41.0365, 0.557631, 0.531806, 85.9314, 28.7927, 0.531597, 30.5467, 0.531528, 26.5919, 0.53125, 0
41.3893, 0.554872, 0.528333, 87.0019, 29.1577, 0.527639, 30.9157, 0.528194, 26.9285, 0.528125, 0
41.7261, 0.551822, 0.524514, 88.0004, 29.4905, 0.523889, 31.2486, 0.523958, 27.2614, 0.524306, 0
