Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,frontier
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
174.466, 0.403431, 0.382708, 192.812, 105.556, 0.382708, 51.6622, 0.382708, 35.5939, 0.382708, 0
174.823, 0.403417, 0.382708, 193.283, 105.921, 0.382708, 51.6705, 0.382708, 35.6914, 0.382708, 0
175.184, 0.403397, 0.382708, 193.787, 106.323, 0.382708, 51.6748, 0.382708, 35.7889, 0.382708, 0
175.529, 0.403378, 0.382708, 194.116, 106.623, 0.382708, 51.6829, 0.382708, 35.8093, 0.382708, 0
175.882, 0.403367, 0.382708, 194.7, 107.021, 0.382708, 51.7032, 0.382708, 35.9755, 0.382708, 0
176.231, 0.403344, 0.382708, 195.094, 107.39, 0.382708, 51.7115, 0.382708, 35.9917, 0.382708, 0
176.6, 0.403331, 0.382708, 195.512, 107.756, 0.382708, 51.7157, 0.382708, 36.0406, 0.382708, 0
176.949, 0.403303, 0.382708, 195.833, 108.056, 0.382708, 51.7239, 0.382708, 36.0529, 0.382708, 0
177.29, 0.403286, 0.382639, 196.344, 108.389, 0.382639, 51.8256, 0.382639, 36.13, 0.382639, 0
177.644, 0.403283, 0.382639, 196.393, 108.421, 0.382639, 51.8338, 0.382639, 36.1383, 0.382639, 0
177.989, 0.403283, 0.382639, 196.487, 108.421, 0.382639, 51.8462, 0.382639, 36.2195, 0.382639, 0
178.325, 0.403283, 0.382639, 196.807, 108.689, 0.382639, 51.8746, 0.382639, 36.2438, 0.382639, 0
178.662, 0.403283, 0.382639, 197.258, 109.054, 0.382639, 51.9478, 0.382639, 36.2559, 0.382639, 0
179.007, 0.403283, 0.382639, 197.68, 109.387, 0.382639, 52.0208, 0.382639, 36.2722, 0.382639, 0
179.36, 0.403283, 0.382639, 198.102, 109.72, 0.382639, 52.0939, 0.382639, 36.2885, 0.382639, 0
179.709, 0.403283, 0.382639, 198.633, 110.056, 0.382639, 52.1792, 0.382639, 36.3981, 0.382639, 0
180.07, 0.403283, 0.382639, 199.145, 110.454, 0.382639, 52.2563, 0.382639, 36.4347, 0.382639, 0
180.444, 0.403283, 0.382639, 199.685, 110.787, 0.382639, 52.4107, 0.382639, 36.4876, 0.382639, 0
180.781, 0.403283, 0.382639, 200.103, 111.119, 0.382639, 52.4553, 0.382639, 36.5282, 0.382639, 0
181.13, 0.403283, 0.382639, 200.513, 111.489, 0.382639, 52.4635, 0.382639, 36.5608, 0.382639, 0
181.487, 0.403283, 0.382639, 200.976, 111.822, 0.382639, 52.5082, 0.382639, 36.6461, 0.382639, 0
181.848, 0.403283, 0.382639, 201.418, 112.187, 0.382639, 52.5488, 0.382639, 36.6827, 0.382639, 0
182.218, 0.403283, 0.382639, 201.889, 112.552, 0.382639, 52.6137, 0.382639, 36.7235, 0.382639, 0
182.567, 0.403281, 0.382639, 202.429, 112.954, 0.382639, 52.6787, 0.382639, 36.7967, 0.382639, 0
182.916, 0.403281, 0.382639, 202.892, 113.287, 0.382639, 52.776, 0.382639, 36.8292, 0.382639, 0
183.252, 0.403281, 0.382639, 203.387, 113.587, 0.382639, 52.841, 0.382639, 36.959, 0.382639, 0
183.605, 0.403281, 0.382639, 203.833, 113.92, 0.382639, 52.9141, 0.382639, 36.9997, 0.382639, 0
183.954, 0.403281, 0.382639, 204.365, 114.289, 0.382639, 53.0117, 0.382639, 37.0647, 0.382639, 0
184.324, 0.403281, 0.382639, 204.856, 114.654, 0.382639, 53.1093, 0.382639, 37.0929, 0.382639, 0
184.685, 0.403281, 0.382639, 205.319, 115.019, 0.382639, 53.1825, 0.382639, 37.1171, 0.382639, 0
185.046, 0.403278, 0.382639, 205.83, 115.389, 0.382639, 53.2474, 0.382639, 37.1942, 0.382639, 0
185.412, 0.403272, 0.382639, 206.253, 115.787, 0.382639, 53.2639, 0.382639, 37.2024, 0.382639, 0
185.773, 0.403269, 0.382639, 206.659, 116.119, 0.382639, 53.3289, 0.382639, 37.2109, 0.382639, 0
186.138, 0.403269, 0.382639, 207.106, 116.489, 0.382639, 53.3332, 0.382639, 37.2841, 0.382639, 0
186.499, 0.403267, 0.382639, 207.577, 116.886, 0.382639, 53.3375, 0.382639, 37.3534, 0.382639, 0
186.861, 0.403214, 0.382569, 207.922, 117.187, 0.382569, 53.3457, 0.382569, 37.39, 0.382569, 0
187.21, 0.4031, 0.382431, 208.336, 117.552, 0.382431, 53.3539, 0.382431, 37.4306, 0.382431, 0
187.575, 0.402917, 0.382222, 208.783, 117.921, 0.382153, 53.358, 0.382222, 37.5038, 0.382153, 0
187.936, 0.402675, 0.381944, 209.23, 118.286, 0.381944, 53.4272, 0.381944, 37.5161, 0.381944, 0
188.273, 0.402478, 0.381806, 209.745, 118.652, 0.381806, 53.565, 0.381806, 37.5283, 0.381806, 0
188.61, 0.402269, 0.381597, 210.151, 118.952, 0.381597, 53.6625, 0.381597, 37.5364, 0.381597, 0
188.951, 0.402042, 0.38125, 210.687, 119.321, 0.38125, 53.7316, 0.38125, 37.6338, 0.38125, 0
189.287, 0.401856, 0.381181, 211.093, 119.654, 0.381181, 53.8006, 0.381181, 37.638, 0.381181, 0
189.636, 0.4015, 0.380833, 211.503, 120.019, 0.380833, 53.8087, 0.380833, 37.6748, 0.380833, 0
189.994, 0.401289, 0.380556, 211.95, 120.32, 0.380486, 53.817, 0.380486, 37.8129, 0.380486, 0
190.331, 0.401017, 0.380347, 212.299, 120.653, 0.380347, 53.8252, 0.380347, 37.8212, 0.380347, 0
190.696, 0.400747, 0.380069, 212.722, 121.054, 0.380069, 53.8377, 0.380069, 37.8296, 0.380069, 0
191.053, 0.40005, 0.379236, 213.136, 121.387, 0.379236, 53.8499, 0.379236, 37.8986, 0.379236, 0
191.39, 0.399647, 0.378819, 213.546, 121.72, 0.37875, 53.915, 0.378819, 37.9107, 0.378819, 0
191.739, 0.399208, 0.378472, 214.021, 122.122, 0.378472, 53.9231, 0.378472, 37.9758, 0.378472, 0
192.12, 0.398394, 0.377639, 214.406, 122.455, 0.377569, 53.9273, 0.377569, 38.0244, 0.377569, 0
192.474, 0.397397, 0.377153, 214.938, 122.852, 0.377153, 54.0044, 0.377153, 38.0814, 0.377153, 0
192.827, 0.396731, 0.377014, 215.259, 123.153, 0.376875, 54.0126, 0.377014, 38.0936, 0.377014, 0
193.172, 0.396375, 0.376597, 215.742, 123.518, 0.376528, 54.0288, 0.376597, 38.1952, 0.376597, 0
193.537, 0.396189, 0.376528, 216.073, 123.678, 0.376528, 54.1588, 0.376528, 38.2359, 0.376528, 0
193.878, 0.396186, 0.376528, 216.179, 123.687, 0.376528, 54.2481, 0.376528, 38.2441, 0.376528, 0
194.24, 0.396186, 0.376528, 216.309, 123.764, 0.376528, 54.2889, 0.376528, 38.2565, 0.376528, 0
194.589, 0.396186, 0.376528, 216.492, 123.853, 0.376528, 54.3053, 0.376528, 38.3337, 0.376528, 0
194.954, 0.396186, 0.376528, 216.594, 123.926, 0.376528, 54.3297, 0.376528, 38.3378, 0.376528, 0
195.311, 0.396186, 0.376528, 216.724, 123.951, 0.376528, 54.4273, 0.376528, 38.346, 0.376528, 0
195.652, 0.396186, 0.376528, 216.777, 123.951, 0.376528, 54.468, 0.376528, 38.358, 0.376528, 0
195.997, 0.396186, 0.376528, 216.935, 123.991, 0.376528, 54.5735, 0.376528, 38.3703, 0.376528, 0
196.346, 0.396186, 0.376528, 217.122, 124.097, 0.376528, 54.6466, 0.376528, 38.3785, 0.376528, 0
196.695, 0.396186, 0.376528, 217.232, 124.105, 0.376528, 54.6788, 0.376528, 38.4478, 0.376528, 0
197.036, 0.396186, 0.376528, 217.37, 124.113, 0.376528, 54.6789, 0.376528, 38.5776, 0.376528, 0
197.381, 0.396186, 0.376528, 217.435, 124.122, 0.376528, 54.6871, 0.376528, 38.6263, 0.376528, 0
197.742, 0.396186, 0.376528, 217.593, 124.13, 0.376528, 54.825, 0.376528, 38.6386, 0.376528, 0
198.108, 0.396186, 0.376528, 217.715, 124.138, 0.376528, 54.9304, 0.376528, 38.6467, 0.376528, 0
198.477, 0.396186, 0.376528, 217.768, 124.162, 0.376528, 54.9547, 0.376528, 38.6509, 0.376528, 0
198.826, 0.396186, 0.376528, 217.922, 124.203, 0.376528, 55.0604, 0.376528, 38.6591, 0.376528, 0
199.184, 0.396186, 0.376528, 218.056, 124.248, 0.376528, 55.1254, 0.376528, 38.6834, 0.376528, 0
199.521, 0.396186, 0.376528, 218.239, 124.256, 0.376528, 55.227, 0.376528, 38.7565, 0.376528, 0
199.894, 0.396186, 0.376528, 218.378, 124.26, 0.376528, 55.2555, 0.376528, 38.862, 0.376528, 0
200.231, 0.396186, 0.376528, 218.435, 124.268, 0.376528, 55.2638, 0.376528, 38.9027, 0.376528, 0
200.584, 0.396186, 0.376528, 218.557, 124.276, 0.376528, 55.3369, 0.376528, 38.9433, 0.376528, 0
200.921, 0.396186, 0.376528, 218.711, 124.346, 0.376528, 55.414, 0.376528, 38.9515, 0.376528, 0
201.262, 0.396186, 0.376528, 218.813, 124.366, 0.376528, 55.4223, 0.376528, 39.0247, 0.376528, 0
201.615, 0.396181, 0.376528, 218.967, 124.398, 0.376528, 55.5238, 0.376528, 39.045, 0.376528, 0
201.956, 0.396181, 0.376528, 219.158, 124.488, 0.376528, 55.5564, 0.376528, 39.1142, 0.376528, 0
202.322, 0.396181, 0.376528, 219.382, 124.5, 0.376528, 55.7267, 0.376528, 39.1548, 0.376528, 0
202.658, 0.396181, 0.376528, 219.511, 124.512, 0.376528, 55.7714, 0.376528, 39.2278, 0.376528, 0
203.008, 0.396181, 0.376528, 219.622, 124.545, 0.376528, 55.8081, 0.376528, 39.2685, 0.376528, 0
203.377, 0.396181, 0.376528, 219.74, 124.553, 0.376528, 55.9136, 0.376528, 39.2728, 0.376528, 0
203.722, 0.396181, 0.376528, 219.764, 124.557, 0.376528, 55.9298, 0.376528, 39.277, 0.376528, 0
204.059, 0.396181, 0.376528, 219.927, 124.638, 0.376528, 55.9381, 0.376528, 39.3501, 0.376528, 0
204.396, 0.396181, 0.376528, 220.089, 124.78, 0.376528, 55.9383, 0.376528, 39.3705, 0.376528, 0
204.753, 0.396172, 0.376528, 220.239, 124.91, 0.376528, 55.9464, 0.376528, 39.3828, 0.376528, 0
205.118, 0.396172, 0.376528, 220.374, 124.947, 0.376528, 56.0278, 0.376528, 39.3991, 0.376528, 0
205.463, 0.396172, 0.376528, 220.528, 124.987, 0.376528, 56.1091, 0.376528, 39.4317, 0.376528, 0
205.824, 0.396172, 0.376528, 220.593, 125.024, 0.376528, 56.1253, 0.376528, 39.4438, 0.376528, 0
206.169, 0.396172, 0.376528, 220.687, 125.036, 0.376528, 56.1944, 0.376528, 39.456, 0.376528, 0
206.547, 0.396172, 0.376528, 220.833, 125.105, 0.376528, 56.239, 0.376528, 39.4886, 0.376528, 0
206.909, 0.396172, 0.376528, 220.955, 125.114, 0.376528, 56.2798, 0.376528, 39.5618, 0.376528, 0
207.25, 0.396172, 0.376528, 221.085, 125.146, 0.376528, 56.3204, 0.376528, 39.6186, 0.376528, 0
207.611, 0.396172, 0.376528, 221.256, 125.243, 0.376528, 56.3612, 0.376528, 39.6513, 0.376528, 0
207.964, 0.396172, 0.376528, 221.463, 125.276, 0.376528, 56.467, 0.376528, 39.7203, 0.376528, 0
208.31, 0.396172, 0.376528, 221.715, 125.321, 0.376528, 56.605, 0.376528, 39.7895, 0.376528, 0
208.675, 0.396172, 0.376528, 221.74, 125.325, 0.376528, 56.6093, 0.376528, 39.8058, 0.376528, 0
209.024, 0.396172, 0.376528, 221.878, 125.365, 0.376528, 56.6418, 0.376528, 39.8708, 0.376528, 0
209.377, 0.396172, 0.376528, 221.963, 125.43, 0.376528, 56.6538, 0.376528, 39.8789, 0.376528, 0
209.751, 0.396172, 0.376528, 222.163, 125.5, 0.376528, 56.7596, 0.376528, 39.9034, 0.376528, 0
210.1, 0.396172, 0.376528, 222.418, 125.642, 0.376528, 56.8002, 0.376528, 39.9764, 0.376528, 0
210.437, 0.396172, 0.376528, 222.561, 125.65, 0.376528, 56.8895, 0.376528, 40.0211, 0.376528, 0
210.786, 0.396172, 0.376528, 222.662, 125.715, 0.376528, 56.914, 0.376528, 40.0334, 0.376528, 0
211.127, 0.396172, 0.376528, 222.882, 125.756, 0.376528, 57.0114, 0.376528, 40.1146, 0.376528, 0
211.472, 0.396172, 0.376528, 223.036, 125.768, 0.376528, 57.0763, 0.376528, 40.1918, 0.376528, 0
211.808, 0.396172, 0.376528, 223.126, 125.772, 0.376528, 57.0888, 0.376528, 40.265, 0.376528, 0
212.178, 0.396172, 0.376528, 223.312, 125.788, 0.376528, 57.1659, 0.376528, 40.3583, 0.376528, 0
212.523, 0.396172, 0.376528, 223.467, 125.853, 0.376528, 57.239, 0.376528, 40.3744, 0.376528, 0
212.888, 0.396172, 0.376528, 223.564, 125.865, 0.376528, 57.3122, 0.376528, 40.3865, 0.376528, 0
213.241, 0.396172, 0.376528, 223.662, 125.877, 0.376528, 57.3855, 0.376528, 40.3986, 0.376528, 0
213.582, 0.396172, 0.376528, 223.682, 125.886, 0.376528, 57.3898, 0.376528, 40.4068, 0.376528, 0
213.927, 0.396172, 0.376528, 223.719, 125.902, 0.376528, 57.3939, 0.376528, 40.4231, 0.376528, 0
214.272, 0.396172, 0.376528, 223.865, 125.914, 0.376528, 57.4751, 0.376528, 40.4758, 0.376528, 0
214.609, 0.396172, 0.376528, 223.898, 125.922, 0.376528, 57.4913, 0.376528, 40.484, 0.376528, 0
214.978, 0.396172, 0.376528, 223.951, 125.935, 0.376528, 57.5117, 0.376528, 40.5043, 0.376528, 0
215.315, 0.396172, 0.376528, 223.995, 125.943, 0.376528, 57.5402, 0.376528, 40.5124, 0.376528, 0
215.684, 0.396172, 0.376528, 224.239, 125.959, 0.376528, 57.6864, 0.376528, 40.5935, 0.376528, 0
216.046, 0.396172, 0.376528, 224.284, 125.967, 0.376528, 57.7067, 0.376528, 40.6098, 0.376528, 0
216.383, 0.396172, 0.376528, 224.45, 125.976, 0.376528, 57.7839, 0.376528, 40.691, 0.376528, 0
216.719, 0.396172, 0.376528, 224.678, 126.016, 0.376528, 57.8163, 0.376528, 40.8453, 0.376528, 0
217.08, 0.396172, 0.376528, 224.763, 126.057, 0.376528, 57.8489, 0.376528, 40.8574, 0.376528, 0
217.43, 0.396172, 0.376528, 224.917, 126.065, 0.376528, 57.9546, 0.376528, 40.8981, 0.376528, 0
217.791, 0.396172, 0.376528, 225.226, 126.097, 0.376528, 58.0843, 0.376528, 41.0442, 0.376528, 0
218.139, 0.396172, 0.376528, 225.417, 126.195, 0.376528, 58.1655, 0.376528, 41.0565, 0.376528, 0
218.48, 0.396172, 0.376528, 225.531, 126.203, 0.376528, 58.1979, 0.376528, 41.1297, 0.376528, 0
218.841, 0.396172, 0.376528, 225.701, 126.276, 0.376528, 58.2791, 0.376528, 41.1458, 0.376528, 0
219.199, 0.396172, 0.376528, 225.864, 126.366, 0.376528, 58.2957, 0.376528, 41.2027, 0.376528, 0
219.56, 0.396172, 0.376528, 225.925, 126.378, 0.376528, 58.3038, 0.376528, 41.2433, 0.376528, 0
219.909, 0.396172, 0.376528, 226.043, 126.39, 0.376528, 58.3769, 0.376528, 41.2758, 0.376528, 0
220.254, 0.396172, 0.376528, 226.14, 126.423, 0.376528, 58.3851, 0.376528, 41.3327, 0.376528, 0
220.599, 0.396172, 0.376528, 226.255, 126.463, 0.376528, 58.3934, 0.376528, 41.3976, 0.376528, 0
220.964, 0.396172, 0.376528, 226.421, 126.52, 0.376528, 58.4016, 0.376528, 41.4991, 0.376528, 0
221.317, 0.396172, 0.376528, 226.661, 126.594, 0.376528, 58.4747, 0.376528, 41.5925, 0.376528, 0
221.679, 0.396172, 0.376528, 226.689, 126.61, 0.376528, 58.4828, 0.376528, 41.5966, 0.376528, 0
222.036, 0.396172, 0.376528, 226.92, 126.707, 0.376528, 58.5235, 0.376528, 41.6898, 0.376528, 0
222.385, 0.396172, 0.376528, 227.103, 126.744, 0.376528, 58.5884, 0.376528, 41.771, 0.376528, 0
222.742, 0.396172, 0.376528, 227.205, 126.817, 0.376528, 58.6006, 0.376528, 41.7873, 0.376528, 0
223.115, 0.396172, 0.376528, 227.4, 126.83, 0.376528, 58.6371, 0.376528, 41.9333, 0.376528, 0
223.464, 0.396172, 0.376528, 227.546, 126.846, 0.376528, 58.6859, 0.376528, 42.0145, 0.376528, 0
223.813, 0.396172, 0.376528, 227.616, 126.862, 0.376528, 58.7022, 0.376528, 42.0512, 0.376528, 0
224.175, 0.396172, 0.376528, 227.746, 126.943, 0.376528, 58.7144, 0.376528, 42.0877, 0.376528, 0
224.516, 0.396172, 0.376528, 227.835, 126.944, 0.376528, 58.7591, 0.376528, 42.1323, 0.376528, 0
224.877, 0.396172, 0.376528, 227.945, 127.017, 0.376528, 58.7919, 0.376528, 42.1364, 0.376528, 0
225.214, 0.396172, 0.376528, 228.185, 127.09, 0.376528, 58.8001, 0.376528, 42.2949, 0.376528, 0
225.554, 0.396172, 0.376528, 228.262, 127.098, 0.376528, 58.8487, 0.376528, 42.3152, 0.376528, 0
225.899, 0.396172, 0.376528, 228.396, 127.098, 0.376528, 58.8852, 0.376528, 42.4127, 0.376528, 0
226.261, 0.396172, 0.376528, 228.55, 127.106, 0.376528, 58.9583, 0.376528, 42.4857, 0.376528, 0
226.642, 0.396172, 0.376528, 228.782, 127.171, 0.376528, 59.1045, 0.376528, 42.5059, 0.376528, 0
226.979, 0.396172, 0.376528, 228.924, 127.22, 0.376528, 59.1086, 0.376528, 42.5952, 0.376528, 0
227.349, 0.396172, 0.376528, 229.026, 127.228, 0.376528, 59.1169, 0.376528, 42.6806, 0.376528, 0
227.698, 0.396172, 0.376528, 229.229, 127.293, 0.376528, 59.1414, 0.376528, 42.7942, 0.376528, 0
228.047, 0.396172, 0.376528, 229.436, 127.387, 0.376528, 59.1576, 0.376528, 42.8916, 0.376528, 0
228.383, 0.396172, 0.376528, 229.602, 127.399, 0.376528, 59.2307, 0.376528, 42.9729, 0.376528, 0
228.72, 0.396172, 0.376528, 229.704, 127.439, 0.376528, 59.2795, 0.376528, 42.9851, 0.376528, 0
229.078, 0.396172, 0.376528, 229.802, 127.484, 0.376528, 59.312, 0.376528, 43.0054, 0.376528, 0
229.423, 0.396172, 0.376528, 229.948, 127.557, 0.376528, 59.3203, 0.376528, 43.0705, 0.376528, 0
229.788, 0.396172, 0.376528, 230.033, 127.57, 0.376528, 59.3528, 0.376528, 43.111, 0.376528, 0
230.125, 0.396172, 0.376528, 230.236, 127.578, 0.376528, 59.4421, 0.376528, 43.2165, 0.376528, 0
230.478, 0.396172, 0.376528, 230.285, 127.586, 0.376528, 59.4746, 0.376528, 43.2247, 0.376528, 0
230.835, 0.396172, 0.376528, 230.314, 127.598, 0.376528, 59.4828, 0.376528, 43.2328, 0.376528, 0
231.184, 0.396172, 0.376528, 230.509, 127.607, 0.376528, 59.5722, 0.376528, 43.3304, 0.376528, 0
231.525, 0.396172, 0.376528, 230.598, 127.627, 0.376528, 59.6088, 0.376528, 43.3629, 0.376528, 0
231.891, 0.396172, 0.376528, 230.655, 127.635, 0.376528, 59.6169, 0.376528, 43.4035, 0.376528, 0
232.26, 0.396172, 0.376528, 230.753, 127.643, 0.376528, 59.6291, 0.376528, 43.4807, 0.376528, 0
232.625, 0.396172, 0.376528, 230.9, 127.676, 0.376528, 59.6698, 0.376528, 43.5539, 0.376528, 0
232.991, 0.396172, 0.376528, 230.945, 127.676, 0.376528, 59.7023, 0.376528, 43.566, 0.376528, 0
233.356, 0.396172, 0.376528, 231.136, 127.689, 0.376528, 59.7917, 0.376528, 43.6553, 0.376528, 0
233.693, 0.396172, 0.376528, 231.302, 127.701, 0.376528, 59.9338, 0.376528, 43.6675, 0.376528, 0
234.058, 0.396172, 0.376528, 231.603, 127.782, 0.376528, 60.076, 0.376528, 43.7447, 0.376528, 0
234.409, 0.396172, 0.376528, 231.712, 127.883, 0.376528, 60.0842, 0.376528, 43.7449, 0.376528, 0
234.749, 0.396172, 0.376528, 231.826, 127.924, 0.376528, 60.1411, 0.376528, 43.7612, 0.376528, 0
235.094, 0.396172, 0.376528, 232.142, 128.005, 0.376528, 60.2386, 0.376528, 43.8989, 0.376528, 0
235.443, 0.396172, 0.376528, 232.357, 128.074, 0.376528, 60.3115, 0.376528, 43.972, 0.376528, 0
235.808, 0.396172, 0.376528, 232.418, 128.078, 0.376528, 60.3601, 0.376528, 43.98, 0.376528, 0
236.178, 0.396172, 0.376528, 232.488, 128.098, 0.376528, 60.3685, 0.376528, 44.0207, 0.376528, 0
236.514, 0.396172, 0.376528, 232.695, 128.208, 0.376528, 60.4336, 0.376528, 44.0532, 0.376528, 0
236.863, 0.396172, 0.376528, 232.873, 128.24, 0.376528, 60.539, 0.376528, 44.0938, 0.376528, 0
237.204, 0.396172, 0.376528, 233.081, 128.338, 0.376528, 60.6163, 0.376528, 44.1264, 0.376528, 0
237.57, 0.396172, 0.376528, 233.239, 128.346, 0.376528, 60.6935, 0.376528, 44.1996, 0.376528, 0
237.915, 0.396172, 0.376528, 233.272, 128.362, 0.376528, 60.7018, 0.376528, 44.2079, 0.376528, 0
238.272, 0.396172, 0.376528, 233.386, 128.432, 0.376528, 60.7424, 0.376528, 44.2122, 0.376528, 0
238.609, 0.396172, 0.376528, 233.553, 128.44, 0.376528, 60.8642, 0.376528, 44.2487, 0.376528, 0
238.966, 0.396172, 0.376528, 233.784, 128.541, 0.376528, 60.8724, 0.376528, 44.3705, 0.376528, 0
239.344, 0.396172, 0.376528, 233.857, 128.582, 0.376528, 60.8968, 0.376528, 44.3788, 0.376528, 0
239.705, 0.396172, 0.376528, 233.952, 128.631, 0.376528, 60.9337, 0.376528, 44.3871, 0.376528, 0
240.058, 0.396172, 0.376528, 234.009, 128.672, 0.376528, 60.9418, 0.376528, 44.3953, 0.376528, 0
240.419, 0.396172, 0.376528, 234.176, 128.769, 0.376528, 60.9461, 0.376528, 44.4604, 0.376528, 0
240.757, 0.396172, 0.376528, 234.298, 128.842, 0.376528, 60.9544, 0.376528, 44.5011, 0.376528, 0
241.094, 0.396172, 0.376528, 234.533, 128.964, 0.376528, 60.995, 0.376528, 44.5741, 0.376528, 0
241.455, 0.396172, 0.376528, 234.599, 128.989, 0.376528, 60.995, 0.376528, 44.6147, 0.376528, 0
241.82, 0.396172, 0.376528, 234.688, 128.989, 0.376528, 61.0437, 0.376528, 44.6554, 0.376528, 0
242.198, 0.396172, 0.376528, 234.822, 129.082, 0.376528, 61.052, 0.376528, 44.6878, 0.376528, 0
242.551, 0.396172, 0.376528, 234.916, 129.094, 0.376528, 61.1211, 0.376528, 44.7001, 0.376528, 0
242.892, 0.396172, 0.376528, 235.046, 129.111, 0.376528, 61.1333, 0.376528, 44.8016, 0.376528, 0
243.237, 0.396172, 0.376528, 235.229, 129.123, 0.376528, 61.2065, 0.376528, 44.8992, 0.376528, 0
243.603, 0.396172, 0.376528, 235.335, 129.204, 0.376528, 61.2229, 0.376528, 44.9075, 0.376528, 0
243.943, 0.396172, 0.376528, 235.359, 129.212, 0.376528, 61.2312, 0.376528, 44.9158, 0.376528, 0
244.301, 0.396172, 0.376528, 235.562, 129.233, 0.376528, 61.3004, 0.376528, 45.0295, 0.376528, 0
244.637, 0.396172, 0.376528, 235.619, 129.249, 0.376528, 61.3045, 0.376528, 45.0661, 0.376528, 0
244.999, 0.396172, 0.376528, 235.745, 129.322, 0.376528, 61.3208, 0.376528, 45.1025, 0.376528, 0
245.34, 0.396172, 0.376528, 235.916, 129.391, 0.376528, 61.4058, 0.376528, 45.1187, 0.376528, 0
245.693, 0.396172, 0.376528, 235.973, 129.395, 0.376528, 61.4504, 0.376528, 45.1269, 0.376528, 0
246.07, 0.396172, 0.376528, 236.119, 129.404, 0.376528, 61.5154, 0.376528, 45.2, 0.376528, 0
246.407, 0.396172, 0.376528, 236.233, 129.412, 0.376528, 61.5562, 0.376528, 45.2652, 0.376528, 0
246.772, 0.396172, 0.376528, 236.335, 129.416, 0.376528, 61.5723, 0.376528, 45.3463, 0.376528, 0
247.141, 0.396172, 0.376528, 236.648, 129.68, 0.376528, 61.605, 0.376528, 45.3626, 0.376528, 0
247.506, 0.396172, 0.376528, 236.855, 129.753, 0.376528, 61.6699, 0.376528, 45.4316, 0.376528, 0
247.872, 0.396172, 0.376528, 236.912, 129.769, 0.376528, 61.6943, 0.376528, 45.448, 0.376528, 0
248.245, 0.396172, 0.376528, 236.948, 129.786, 0.376528, 61.7024, 0.376528, 45.4601, 0.376528, 0
248.598, 0.396172, 0.376528, 237.026, 129.806, 0.376528, 61.7431, 0.376528, 45.4763, 0.376528, 0
248.971, 0.396172, 0.376528, 237.14, 129.819, 0.376528, 61.7798, 0.376528, 45.5413, 0.376528, 0
249.337, 0.396172, 0.376528, 237.161, 129.835, 0.376528, 61.784, 0.376528, 45.5414, 0.376528, 0
249.682, 0.396172, 0.376528, 237.189, 129.847, 0.376528, 61.7921, 0.376528, 45.5495, 0.376528, 0
250.035, 0.396172, 0.376528, 237.339, 129.925, 0.376528, 61.8571, 0.376528, 45.5575, 0.376528, 0
250.388, 0.396172, 0.376528, 237.591, 129.998, 0.376528, 61.9341, 0.376528, 45.6587, 0.376528, 0
250.733, 0.396172, 0.376528, 237.624, 130.006, 0.376528, 61.9425, 0.376528, 45.6751, 0.376528, 0
251.102, 0.396172, 0.376528, 237.957, 130.039, 0.376528, 62.1497, 0.376528, 45.7683, 0.376528, 0
251.439, 0.396172, 0.376528, 237.985, 130.043, 0.376528, 62.166, 0.376528, 45.7766, 0.376528, 0
251.808, 0.396172, 0.376528, 238.323, 130.169, 0.376528, 62.2391, 0.376528, 45.9147, 0.376528, 0
252.161, 0.396172, 0.376528, 238.485, 130.209, 0.376528, 62.3122, 0.376528, 45.9633, 0.376528, 0
252.502, 0.396172, 0.376528, 238.607, 130.218, 0.376528, 62.3852, 0.376528, 46.0038, 0.376528, 0
252.863, 0.396172, 0.376528, 238.644, 130.234, 0.376528, 62.3934, 0.376528, 46.0161, 0.376528, 0
253.213, 0.396172, 0.376528, 238.806, 130.34, 0.376528, 62.4421, 0.376528, 46.0243, 0.376528, 0
253.549, 0.396172, 0.376528, 238.961, 130.376, 0.376528, 62.4827, 0.376528, 46.1016, 0.376528, 0
253.915, 0.396172, 0.376528, 238.997, 130.381, 0.376528, 62.4988, 0.376528, 46.118, 0.376528, 0
254.256, 0.396172, 0.376528, 239.095, 130.389, 0.376528, 62.572, 0.376528, 46.1342, 0.376528, 0
254.593, 0.396172, 0.376528, 239.205, 130.405, 0.376528, 62.641, 0.376528, 46.1587, 0.376528, 0
254.934, 0.396172, 0.376528, 239.359, 130.511, 0.376528, 62.6777, 0.376528, 46.1708, 0.376528, 0
255.279, 0.396172, 0.376528, 239.461, 130.555, 0.376528, 62.7102, 0.376528, 46.1953, 0.376528, 0
255.624, 0.396172, 0.376528, 239.608, 130.649, 0.376528, 62.751, 0.376528, 46.2077, 0.376528, 0
255.977, 0.396172, 0.376528, 239.738, 130.657, 0.376528, 62.7916, 0.376528, 46.289, 0.376528, 0
256.339, 0.396172, 0.376528, 239.876, 130.714, 0.376528, 62.7998, 0.376528, 46.3621, 0.376528, 0
