Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,rrt
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
17.8901, 0.713975, 0.696458, 41.988, 13.7405, 0.69625, 15.7354, 0.696181, 12.5121, 0.696458, 0
18.2311, 0.711167, 0.692778, 42.6497, 14.1058, 0.692778, 16.0318, 0.692986, 12.5121, 0.693194, 0
18.5965, 0.707436, 0.690347, 43.3519, 14.4387, 0.689444, 16.4011, 0.690139, 12.5121, 0.69, 0
18.9697, 0.703553, 0.685625, 44.1554, 14.8079, 0.685625, 16.8354, 0.685764, 12.5121, 0.686111, 0
19.3348, 0.700322, 0.681944, 44.853, 15.1729, 0.681944, 17.1679, 0.682639, 12.5121, 0.681875, 0
19.6837, 0.6971, 0.678264, 45.5183, 15.5056, 0.677847, 17.5006, 0.678264, 12.5121, 0.678264, 0
20.0528, 0.693081, 0.674375, 46.3864, 15.9397, 0.674931, 17.9347, 0.674236, 12.5121, 0.675139, 0
20.4098, 0.689894, 0.670764, 47.0517, 16.2723, 0.670417, 18.2673, 0.670278, 12.5121, 0.671111, 0
20.7466, 0.685986, 0.667569, 47.7536, 16.5726, 0.667639, 18.5675, 0.667569, 12.6135, 0.667639, 0
21.1117, 0.681244, 0.662153, 48.7883, 16.9418, 0.661597, 18.8677, 0.662708, 12.9787, 0.662014, 0
21.4768, 0.678756, 0.659375, 49.4536, 17.3069, 0.659306, 18.8677, 0.659375, 13.2789, 0.659236, 0
21.8176, 0.677064, 0.657917, 49.8875, 17.6395, 0.657639, 18.9691, 0.657917, 13.2789, 0.657639, 0
22.1544, 0.674647, 0.655972, 50.5208, 17.9399, 0.655069, 19.3019, 0.655694, 13.2789, 0.655972, 0
22.5156, 0.671569, 0.652569, 51.1578, 18.3091, 0.651806, 19.5697, 0.651458, 13.2789, 0.652569, 0
22.8765, 0.669586, 0.650069, 51.5228, 18.6742, 0.650069, 19.5697, 0.650069, 13.2789, 0.650069, 0
23.2621, 0.666953, 0.647778, 52.4482, 19.0395, 0.647708, 19.866, 0.647569, 13.5428, 0.648056, 0
23.6192, 0.663733, 0.644583, 53.5844, 19.4736, 0.644306, 20.2352, 0.644722, 13.8755, 0.644583, 0
23.9681, 0.661031, 0.642014, 54.2171, 19.7738, 0.641944, 20.5678, 0.641736, 13.8755, 0.642014, 0
24.3169, 0.658794, 0.640069, 54.8498, 20.1063, 0.639931, 20.8679, 0.639236, 13.8755, 0.640069, 0
24.6536, 0.656383, 0.637361, 55.6532, 20.5081, 0.636875, 21.2696, 0.636875, 13.8755, 0.6375, 0
